origin,target_date,horizon,ticker,pred_high_gain_mean,pred_high_gain_median,pred_hit5_probability,pred_close_gain_mean,pred_close_up_probability,pred_range_mean,pred_high_gain_dispersion,pred_low_gain_mean,hit5_rate_20,hit5_rate_60,mom_5,mom_20,volatility_20,volume_ratio_5_60,turnover_accel,range_20,drawdown_60,actual_high_gain,hit5,r_pred_high_gain_mean,r_pred_high_gain_median,r_pred_hit5_probability,r_pred_close_gain_mean,r_pred_close_up_probability,r_pred_range_mean,r_pred_high_gain_dispersion,r_pred_low_gain_mean,r_hit5_rate_20,r_hit5_rate_60,r_mom_5,r_mom_20,r_volatility_20,r_volume_ratio_5_60,r_turnover_accel,r_range_20,r_drawdown_60,secondary_score,history_sufficient,current_volume_ratio,average_traded_value_20,median_traded_value_20,zero_volume_frequency_20,atr_14,atr_ratio,range_compression,close_position_in_range,body_ratio,lower_wick_ratio,upper_wick_ratio,rsi_14,ema_10,ema_20,ema_50,support_distance,resistance_distance,extension_from_ema20,pattern_bullish_rejection,pattern_bullish_rejection_score,pattern_bullish_engulfing,pattern_bullish_engulfing_score,pattern_failed_breakdown,pattern_failed_breakdown_score,pattern_double_bottom_breakout,pattern_double_bottom_breakout_score,pattern_bearish_structure_break,pattern_bearish_structure_break_score,pattern_higher_low,pattern_higher_low_score,pattern_rsi_bullish_divergence,pattern_rsi_bullish_divergence_score,pattern_breakout_with_volume,pattern_breakout_with_volume_score,pattern_bull_flag,pattern_bull_flag_score,pattern_ascending_triangle,pattern_ascending_triangle_score,pattern_compression_breakout,pattern_compression_breakout_score,pattern_inside_bar_breakout,pattern_inside_bar_breakout_score,pattern_breakout_retest,pattern_breakout_retest_score,pattern_bullish_hh_hl_structure,pattern_bullish_hh_hl_structure_score,reversal_pattern_score,continuation_pattern_score,structure_score,volume_confirmation_score,pattern_signal_count,pattern_quality_score,penalty_extended,penalty_gap_up,penalty_weak_breakout_volume,penalty_upper_wick,penalty_close_below_high,penalty_low_liquidity,penalty_excess_volatility,penalty_chasing,penalty_near_resistance,penalty_insufficient_history,penalty_zero_volume,pattern_penalty_score,net_pattern_score,top_bullish_pattern,top_pattern_score,pattern_support,pattern_penalty,base_percentile_rank,pattern_percentile_rank,final_ranking_score,base_selected_rank,selected_rank
2026-06-18,2026-06-19,1,KONI,0.17075469493865966,0.1639481782913208,1.0,0.08474605083465576,0.8,0.1647644281387329,0.09647871604635057,0.005990231037139892,0.45,0.4166666666666667,0.27896995708154515,-0.04792332268370603,1.6884885147212685,3.753618906942393,4.723530519260459,0.6746411483253589,-0.14857142857142858,0.07718120805369133,1,0.96,0.97,0.905,0.97,0.415,0.93,0.96,0.81,0.875,0.925,0.96,0.71,0.94,0.84,0.89,0.77,0.79,0.33321084097054565,True,3.437224146126163,208456350.0,108424500.0,0.1,387.72111513641926,1.0339250894849146,0.0,0.0,0.8269230769230769,0.0,0.17307692307692307,55.74006997094371,2728.4086486189453,2650.433676024581,2498.9046844518907,2.2954643563501937,1.5990875291428317,0.12434430144644848,False,0.0,False,0.0,False,0.0,False,0.0,True,0.5648148148148154,True,0.2631578947368418,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,0.6030514338830373,0.5648148148148154,0.6030514338830373,0.6030514338830373,1.0,3,0.6952650342548499,0.03620251205373737,0.0,0.0,0.0,1.0,0.8915755,0.6263469594648458,0.0,0.0,0.0,1.0,0.8307755675345132,0.27987725048759327,bullish_hh_hl_structure,0.6030514338830373,volume_expansion,close_below_high,0.94,0.95,0.9434999999999999,7,3
2026-06-18,2026-06-19,1,LUCY,0.1677480697631836,0.14175474643707275,1.0,0.13757951259613038,1.0,0.0854432836174965,0.04321565149202032,0.08230478763580322,0.6,0.5666666666666667,0.3413654618473896,0.30980392156862746,1.1552439226856521,2.0532655542048843,2.371349075390224,0.9783783783783784,-0.11170212765957444,0.017964071856287456,0,0.94,0.93,0.905,1.0,0.815,0.82,0.87,0.99,0.98,1.0,0.97,0.98,0.83,0.71,0.79,0.92,0.85,0.3043344103163962,True,3.0996178982314744,591383800.0,363254500.0,0.1,165.0312186503806,1.191347790240861,0.0,0.4576271186440678,0.01694915254237288,26.0,0.5423728813559322,65.45960138215628,1426.357070015542,1353.977119431311,1365.5414361885246,4.514297392290885,0.09089189380451447,0.23340341282976995,False,0.0,False,0.0,False,0.0,False,0.0,True,0.6666666666666666,True,0.2972972972972976,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.6666666666666666,0.0,0.6666666666666666,1.0,2,0.7633333333333333,0.945028440248083,0.0,0.0,0.29595827900912647,0.29595827900912647,0.6367455,0.2352636126525493,1.0,0.7403088748442443,0.0,1.0,0.8670287042218894,0.3298189812223886,bearish_structure_break,0.6666666666666666,volume_expansion,chasing,0.86,0.96,0.895,15,4
2026-06-18,2026-06-19,1,MSIN,0.10147686004638672,0.028388381004333496,0.4,0.04928828477859497,0.6,0.22354914844036103,0.12349359045521976,-0.12207227945327759,0.3,0.3333333333333333,0.15094339622641506,-0.054263565891472854,1.6370138207828893,2.4816422904255018,2.0146353274013036,0.8857142857142857,-0.5378787878787878,0.1721311475409837,1,0.87,0.32,0.585,0.89,0.125,0.98,0.99,0.01,0.64,0.79,0.91,0.67,0.92,0.78,0.73,0.86,0.06,0.26940013249883316,True,2.824246104120542,29788553870.0,19881731750.0,0.1,76.02563543124084,1.0364128851071386,0.0,0.5652173913043478,0.34782608695652173,0.625,0.43478260869565216,53.875626482710835,550.7095791950327,558.517617311385,611.6116240432165,3.4198990712172264,0.9207420576354071,0.09217682861364862,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,0.5652173913043478,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.5652173913043478,0.0,0.5652173913043478,1.0,1,0.6547826086956521,0.0,0.0,0.0,0.13043478260869568,0.13043478260869576,0.0,0.5579023653942796,0.0,0.0,0.0,1.0,0.7913357256957197,0.2591147458477922,higher_low,0.5652173913043478,volume_expansion,zero_volume,0.81,0.94,0.8554999999999999,20,5
2026-06-18,2026-06-19,1,PEGE,0.05244789123535156,0.03532218933105469,0.4,0.013818418979644776,0.4,0.07030420154333114,0.02940945150345045,-0.017856311798095704,0.4,0.3333333333333333,0.03883495145631066,-0.13709677419354838,0.9647132368935429,1.3385013628649307,1.134683023363482,0.5294117647058822,-0.35542168674698793,0.028037383177569986,0,0.67,0.4,0.585,0.37,0.03,0.66,0.78,0.29,0.81,0.79,0.56,0.34,0.72,0.56,0.55,0.7,0.31,0.2667255658088505,True,2.7750688483882544,249253255.0,210804300.0,0.1,11.591407494653993,1.1074012980392534,0.0,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.42857142857142855,42.1270227282778,106.50147546533343,111.59264215343455,129.25219412434575,1.89795760438467,1.984228404583973,-0.04115542086654678,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,0.5,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.5,0.0,0.5,1.0,1,0.585,0.0,0.0,0.0,0.12087912087912087,0.7802197802197801,0.7891957,0.35413638956238236,0.0,0.0,0.0,1.0,0.8191916134241201,0.17540419328793994,higher_low,0.5,volume_expansion,zero_volume,0.8,0.92,0.842,21,6
2026-06-18,2026-06-19,1,MGNA,0.1688220739364624,0.1605696678161621,1.0,0.041209065914154054,0.6,0.17530514150857926,0.05167916726911938,-0.006483054161071778,0.7,0.26666666666666666,0.1558441558441559,-0.2192982456140351,2.03774329846922,8.52604277774659,6.433133244883536,1.35,-0.5364583333333333,0.05617977528089879,1,0.95,0.95,0.905,0.83,0.125,0.95,0.91,0.59,1.0,0.595,0.92,0.19,1.0,0.92,0.92,1.0,0.07,0.36626005896369235,True,1.1370909754994687,676134040.0,249887650.0,0.1,17.3211858510319,1.0592281096595562,0.10761154855643051,0.15384615384615385,0.07692307692307693,2.0,0.7692307692307693,41.53785370903219,85.73859926487921,95.64825039212887,126.67705358203858,1.6742502649304662,3.0021039233235944,-0.06950728701124231,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.1982888091173345,0,0.009914440455866726,0.0,0.0,0.0,0.6449704142011835,0.7633136094674556,0.75011235,1.0,0.0,0.0,0.0,1.0,0.8445090084924691,0.0,none,0.0,volume_expansion,excess_volatility,0.99,0.445,0.79925,2,7
2026-06-18,2026-06-19,1,RISE,0.12847387790679932,0.0927736759185791,1.0,0.06770691871643067,1.0,0.09931932985782624,0.0818249203199633,0.029154539108276367,0.5,0.4166666666666667,0.125,-0.21999999999999997,1.6571563396541462,3.098393344764082,2.749377573504415,1.2816901408450705,-0.5084033613445378,0.02564102564102555,0,0.91,0.88,0.905,0.93,0.815,0.86,0.95,0.95,0.93,0.925,0.86,0.175,0.93,0.82,0.82,0.99,0.1,0.3516545690606384,True,0.9747569684600011,1327547675.0,914201250.0,0.1,169.45893059100257,1.1314669367099892,0.0,0.65625,0.34375,0.9090909090909091,0.34375,46.035304898026205,1110.8531913602521,1174.6018788900658,1604.8182387589777,2.7145220284095415,2.6555106799658557,-0.00391782013358799,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.10279821674117712,0,0.005139910837058856,0.0,0.0,0.0,0.0,0.0,0.08579875,0.8104586601602839,0.0,0.0,0.0,1.0,0.7930967593218247,0.0,none,0.0,volume_expansion,zero_volume,0.98,0.445,0.79275,3,8
2026-06-18,2026-06-19,1,KOKA,0.07175686359405517,0.06826460361480713,1.0,0.016355645656585694,0.6,0.060049161314964294,0.02236228944538906,0.011707699298858643,0.45,0.3333333333333333,0.03125,-0.2265625,1.0948730346027586,4.92560408862112,2.809013467706365,0.6436781609195403,-0.505,0.09090909090909083,1,0.81,0.8,0.905,0.5,0.125,0.54,0.68,0.88,0.875,0.79,0.49,0.15,0.81,0.88,0.83,0.74,0.11,0.3434698770569055,True,0.3383615005376453,1246442720.0,760974850.0,0.1,13.581401632655867,0.9374799991193912,0.10679611650485432,0.14285714285714285,0.7142857142857143,0.2,0.14285714285714285,36.617536149698736,100.76936322771724,110.21538805108214,141.1929893567306,0.8835612350308927,3.5342449401235707,-0.10175882197034125,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.7802197802197801,0.23902515,0.7148234384666498,0.0,0.0,0.0,1.0,0.8121379174701462,0.0,none,0.0,none,zero_volume,0.97,0.445,0.78625,4,9
2026-06-18,2026-06-19,1,ASPI,0.1182126522064209,0.12391543388366699,1.0,0.05347540378570557,0.8,0.17495920658111572,0.038359963840712615,-0.05674656629562378,0.5,0.5,-0.09944751381215466,-0.24537037037037035,1.175169993092985,1.833051022516009,1.7640327395705961,0.8297101449275361,-0.3730769230769231,0.042944785276073594,0,0.9,0.92,0.905,0.91,0.415,0.94,0.83,0.05,0.93,0.97,0.06,0.09,0.86,0.69,0.7,0.83,0.24,0.33442147791548527,True,0.2976432935699738,259518590.0,137856700.0,0.1,42.86027503103283,0.8977959559734513,0.0,0.125,0.875,0.14285714285714285,0.0,40.46346879619487,347.37553749771854,365.7893587370204,391.25202535400217,1.1665814081640327,4.176361441227237,-0.10877669835558679,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.8076923076923077,0.8621433,0.6434154536438969,0.0,0.0,0.0,1.0,0.8253011604849138,0.0,none,0.0,none,zero_volume,0.95,0.445,0.77325,6,10
2026-06-18,2026-06-19,1,MEDS,0.07000505924224854,0.06487751007080078,0.8,0.015775251388549804,0.6,0.07505506873130799,0.028261534659956768,-0.005050003528594971,0.65,0.55,0.11428571428571432,-0.21999999999999997,0.8005119951053666,1.0741637763510687,1.0311732318059657,0.8153846153846154,-0.4347826086956522,-0.012820512820512775,0,0.79,0.79,0.77,0.46,0.125,0.7,0.77,0.61,0.99,0.99,0.85,0.175,0.55,0.42,0.46,0.82,0.16,0.33231227753014503,True,0.4163031555638859,9108884665.0,3733764450.0,0.1,9.949032369592436,0.8521188827802959,0.041860465116279055,0.42857142857142855,0.42857142857142855,0.0,0.5714285714285714,46.610182302327146,76.45844242342994,80.47500504517691,81.76486036616204,1.306659735044419,4.5230529289999115,-0.030754953588228995,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3406593406593406,0.3406593406593407,0.0,0.5943962130757109,0.0,0.0,0.0,1.0,0.801720793054418,0.0,none,0.0,none,zero_volume,0.93,0.445,0.76025,8,11
2026-06-18,2026-06-19,1,KOPI,0.19114477634429933,0.1741037368774414,1.0,0.025023281574249268,0.6,0.2439669042825699,0.10039244054334516,-0.05282214879989624,0.45,0.3333333333333333,0.4933333333333334,-0.03448275862068961,1.7630708557523982,29.753455723542118,25.430540800850224,0.952,-0.21126760563380287,0.0803571428571428,1,0.98,0.98,0.905,0.73,0.125,0.99,0.97,0.06,0.875,0.79,0.99,0.74,0.97,0.98,0.98,0.89,0.65,0.32732313271234953,True,11.279311157243384,218457395.0,76670100.0,0.1,26.45014076096139,1.3008524937325558,0.0,0.7402597402597403,0.5454545454545454,0.35714285714285715,0.2597402597402597,57.66306297167396,185.6560245980428,190.51123361112639,215.23247614575735,3.7428912342923057,1.2098234292661998,0.17578368348205253,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,0.0,0.0,1.0,0,0.05,0.4648640290171045,0.0,0.0,0.0,0.0,0.9233299,0.47601231925007753,0.0,0.0,0.0,1.0,0.8150955965515269,0.0,none,0.0,volume_expansion,zero_volume,0.92,0.445,0.75375,9,12
2026-06-18,2026-06-19,1,KBLV,0.09966909885406494,0.1232982873916626,0.8,0.048574554920196536,0.8,0.1062623217701912,0.041640137613298746,-0.006593227386474609,0.4,0.35,0.04494382022471921,-0.03125,1.7499209779721985,4.867277916769442,4.443592106668707,1.0892857142857144,-0.3007518796992481,0.021505376344086002,0,0.86,0.91,0.77,0.88,0.415,0.87,0.86,0.57,0.81,0.85,0.57,0.75,0.96,0.87,0.87,0.94,0.37,0.3192827648513351,True,0.37311618522793005,1195430465.0,309404400.0,0.1,10.170195179955819,1.2182887902825266,0.0,0.2,0.6,0.3333333333333333,0.2,49.890025114644224,90.36078646766656,90.9305864939325,101.78197054633212,3.6380816046600923,2.359836716536276,0.022758167365450666,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.6905956,0.36696171773599706,0.3333333333333333,0.0,0.0,1.0,0.820072689622205,0.0,none,0.0,none,zero_volume,0.91,0.445,0.74725,10,13
2026-06-18,2026-06-19,1,EPAC,0.14872827529907226,0.11304116249084473,1.0,0.05011627674102783,1.0,0.15032262522727252,0.10562305808933209,-0.0015943527221679687,0.55,0.48333333333333334,0.08928571428571419,-0.1643835616438356,0.8739043047936637,12.442326009735561,10.510075055696454,0.6399999999999999,-0.2650602409638554,0.16393442622950816,1,0.92,0.9,0.905,0.9,0.815,0.9,0.98,0.72,0.965,0.955,0.79,0.27,0.66,0.96,0.96,0.73,0.48,0.315489406167139,True,24.864329526749973,1431852045.0,1293350800.0,0.1,6.405065891866771,1.4574152197888264,0.0,0.2,0.15,0.3333333333333333,0.8,47.56816659076393,58.06923416877217,61.28122401348375,62.55149563539518,1.7173906070143525,3.278654795209219,-0.004589073048245185,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,0.10000000000000009,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.10000000000000009,0.0,0.10000000000000009,1.0,1,0.15700000000000008,0.0,0.0,0.0,0.6923076923076924,0.6923076923076923,0.0,0.31251350243171533,0.3333333333333333,0.0,0.0,1.0,0.8188741413722825,0.0,higher_low,0.10000000000000009,volume_expansion,zero_volume,0.9,0.445,0.74075,11,14
2026-06-18,2026-06-19,1,RMKO,0.03535878658294678,0.018903732299804688,0.2,0.017086076736450195,0.2,0.015609430521726609,0.03679461995055478,0.019749379158020018,0.4,0.3,-0.08720930232558144,-0.23786407766990292,1.404531561860893,0.8794053851482563,0.7262953610613997,0.8392857142857142,-0.49760000000000004,0.019108280254777066,0,0.38,0.16,0.435,0.54,0.01,0.11,0.82,0.92,0.81,0.675,0.08,0.11,0.9,0.29,0.28,0.84,0.12,0.31086942410536367,True,0.3171549819187187,2370700170.0,2432203900.0,0.1,41.778884837146016,0.9807123098189285,0.0,0.5,0.4166666666666667,1.2,0.08333333333333333,41.71440397779048,314.9388642650796,335.57116098740096,410.34139629830304,2.1541982355637246,3.3031039611977113,-0.06428192733824001,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.6631721670838383,0.0,0.0,0.0,1.0,0.7930441226784788,0.0,none,0.0,none,zero_volume,0.89,0.445,0.73425,12,15
2026-06-18,2026-06-19,1,DPUM,0.1734539270401001,0.16319823265075684,1.0,0.05831553936004639,0.8,0.1886658787727356,0.044114617759825364,-0.015211904048919677,0.3,0.5166666666666667,-0.2265625,-0.505,0.8603722168306823,1.5863530104134311,1.1499643478632116,1.2268041237113403,-0.5240384615384616,0.18181818181818188,1,0.97,0.96,0.905,0.92,0.415,0.97,0.88,0.34,0.64,0.98,0.02,0.01,0.64,0.6,0.56,0.97,0.09,0.30677238651989297,True,2.9705477211685087,1825780240.0,1618096350.0,0.1,16.243154179189524,0.89944629982541,0.0,0.125,0.875,0.14285714285714285,0.0,22.496790282348442,130.24929437514976,147.82657757536484,158.17711289729527,-0.5540795772000158,7.203034503600205,-0.33029634032129374,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,0.0,0.0,1.0,0,0.05,0.0,0.0,0.0,0.0,0.8076923076923077,0.0,1.0,0.0,0.0,0.0,1.0,0.8138111888111887,0.0,none,0.0,volume_expansion,excess_volatility,0.88,0.445,0.72775,13,16
2026-06-18,2026-06-19,1,BBSS,0.03869965076446533,0.06071150302886963,0.6,0.022695624828338624,0.6,0.07799533121287823,0.0553948192113042,-0.03929568529129028,0.5,0.38333333333333336,-0.05660377358490565,-0.3421052631578947,0.8196001245365622,1.7077040040547389,1.249269237888216,0.927710843373494,-0.46808510638297873,0.06000000000000005,1,0.44,0.75,0.695,0.71,0.125,0.72,0.92,0.1,0.93,0.895,0.17,0.03,0.58,0.64,0.58,0.88,0.13,0.30559489659263056,True,0.9770440309001589,63804780.0,47385600.0,0.1,12.806913871864804,0.8976972426682093,0.08053691275167796,0.0,1.0,0.0,0.0,29.42474107272598,106.30160915913255,116.98273437490892,149.1196590275883,1.3274080055575983,4.684969431379759,-0.1451729989528392,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.10414354758832874,0,0.005207177379416437,0.0,0.0,0.0,0.0,1.0,0.9526144,0.6008642339831003,0.0,0.0,0.0,1.0,0.8307608780450705,0.0,none,0.0,volume_expansion,close_below_high,0.87,0.445,0.72125,14,17
2026-06-18,2026-06-19,1,TRUS,0.07053520679473876,0.07403361797332764,0.8,0.03214173316955567,1.0,0.08169775009155274,0.019493073188802702,-0.01116255521774292,0.3,0.31666666666666665,-0.007352941176470562,-0.08163265306122447,0.748128966181902,0.8913294797687862,0.7272376204602503,0.485981308411215,-0.3382352941176471,0.022222222222222143,0,0.8,0.83,0.77,0.79,0.815,0.79,0.61,0.47,0.64,0.725,0.29,0.59,0.53,0.3,0.29,0.61,0.35,0.1882034070970364,True,0.04563368595727028,6557870.0,4770400.0,0.1,26.550637497862624,0.974970874679625,0.0,0.0,1.0,0.0,0.0,40.89891170200417,269.4153732978583,280.9341659422509,320.8689757576453,2.1091772280235497,1.883193953592455,-0.03892074111234489,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,0.5,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.5,0.0,0.5,0.0,1,0.535,0.0,0.0,0.0,0.0,1.0,0.9952296,0.22919618045660287,0.0,0.0,0.0,1.0,0.8232824041012864,0.12335879794935684,higher_low,0.5,bullish_structure,close_below_high,0.63,0.89,0.721,38,18
2026-06-18,2026-06-19,1,BCIC,0.2103428840637207,0.19753575325012207,1.0,0.0774267077445984,0.8,0.29633490443229676,0.057757044223200334,-0.08599199056625366,0.55,0.2833333333333333,0.26086956521739135,-0.049180327868852514,1.933289549076367,44.23068277606069,42.939625673635064,1.2564102564102564,-0.14074074074074072,0.3362068965517242,1,0.99,0.99,0.905,0.96,0.415,1.0,0.93,0.03,0.965,0.635,0.95,0.69,0.99,0.99,0.99,0.98,0.81,0.3024738031392761,True,38.276567916151016,195368980.0,53038700.0,0.1,16.990214357975454,1.7752025831643876,0.0,0.01639344262295082,0.4262295081967213,0.038461538461538464,0.5573770491803278,51.520587116200325,109.04936338848614,110.52037813161841,119.42097189590673,2.236581552142822,2.2954389614097384,0.049580194720795445,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,0.0,0.0,1.0,0,0.05,0.0,0.0,0.0,0.3190416141235813,0.9747793190416141,0.9469613,0.8308420644370101,0.0,0.0,0.0,1.0,0.8425369158545956,0.0,none,0.0,volume_expansion,zero_volume,0.85,0.445,0.7082499999999999,16,19
2026-06-18,2026-06-19,1,KREN,0.05265185832977295,0.06085312366485596,0.6,0.02078474760055542,0.8,0.06673107147216797,0.026416697520086966,-0.014079177379608154,0.35,0.35,-0.07692307692307687,-0.25,1.069698909586566,1.5448712697712883,1.2919133561874034,0.4545454545454546,-0.368421052631579,0.08333333333333326,1,0.7,0.76,0.695,0.65,0.415,0.62,0.75,0.38,0.73,0.85,0.095,0.075,0.8,0.59,0.6,0.495,0.28,0.3011278929986255,True,2.061023931160114,247594915.0,237149750.0,0.1,0.9037676036758818,1.1986029935378757,0.09090909090909094,0.0,1.0,0.0,0.0,40.39210889886622,12.94487235654733,13.586890432431781,15.060382871928168,1.1064791390316642,4.425916556126657,-0.11679570394149119,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.7417787830353612,0,0.03708893915176806,0.0,0.0,0.0,0.0,1.0,0.76285025,0.0,0.3333333333333333,0.0,0.0,1.0,0.8203678087121212,0.0,none,0.0,volume_expansion,close_below_high,0.84,0.445,0.70175,17,20
2026-06-18,2026-06-19,1,CASH,0.05856564044952393,0.057721734046936035,0.6,0.013852846622467042,0.6,0.08350948393344879,0.024579061612096362,-0.024943864345550536,0.4,0.48333333333333334,-0.11111111111111116,-0.24528301886792447,0.9413135157477044,0.2557723845968039,0.22827956851864775,0.4701986754966887,-0.3984962406015038,0.07499999999999996,1,0.72,0.72,0.695,0.38,0.125,0.81,0.72,0.22,0.81,0.955,0.05,0.1,0.67,0.02,0.02,0.54,0.22,0.2707753200193776,True,0.3669735781424088,475486795.0,446251300.0,0.1,18.5878887260667,0.9174755421472167,0.010928961748633892,0.0,1.0,0.0,0.0,37.1679361380011,176.4610645397102,186.95528457266968,193.76424089956302,0.48418624259240706,4.303877711932508,-0.1441803832091847,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.35658914728682045,0.0,0.0,1.0,0.5537487,0.452178806723961,0.0,0.0,0.0,1.0,0.8264208330456996,0.0,none,0.0,none,close_below_high,0.83,0.445,0.6952499999999999,18,21
2026-06-18,2026-06-19,1,INTD,0.04660077095031738,0.05496788024902344,0.6,0.011742818355560302,0.6,0.06722792237997055,0.02671170397283272,-0.020627152919769288,0.5,0.45,0.036363636363636376,-0.008695652173912993,1.172298920258689,0.6988888888888889,0.6406438631790744,0.6509433962264151,-0.2027972027972028,0.03508771929824572,0,0.61,0.69,0.695,0.25,0.125,0.63,0.76,0.27,0.93,0.94,0.54,0.82,0.85,0.17,0.2,0.75,0.68,0.27022815872866107,True,0.009050097050382844,212202870.0,27573200.0,0.1,26.13257940963924,0.9114794679542058,0.10559006211180133,0.3333333333333333,0.6666666666666666,0.5,0.0,44.01216678114144,233.31286529838877,238.11319600198254,245.62150835902582,0.6122625611958632,4.668502029118457,-0.04247221981724336,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4871794871794872,0.9724268,0.4327072044758356,0.0,0.0,0.0,1.0,0.815734397537621,0.0,none,0.0,none,zero_volume,0.82,0.445,0.68875,19,22
2026-06-18,2026-06-19,1,HOPE,0.04488718509674072,0.05137741565704346,0.6,0.02273399829864502,0.8,0.05081411078572273,0.026086453418042096,-0.005926883220672608,0.25,0.3333333333333333,-0.09375,-0.18881118881118886,0.9761080313670035,0.6488628345003529,0.4614156378372771,0.6111111111111112,-0.6305732484076434,0.09482758620689657,1,0.57,0.66,0.695,0.72,0.415,0.47,0.73,0.6,0.54,0.79,0.07,0.24,0.75,0.13,0.09,0.72,0.03,0.25818274858918805,True,0.3025939315741629,1194424560.0,1057109100.0,0.1,14.467323628207264,0.8664949635052563,0.0,0.0,1.0,0.0,0.0,37.43643539510739,123.33121946525928,129.6548370568449,159.46213589087566,1.7971534105525377,3.248700395998818,-0.1053168348116329,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5589788392464724,0.0,0.0,0.0,1.0,0.8081586099828744,0.0,none,0.0,none,close_below_high,0.79,0.445,0.66925,22,23
