number,value,datetime_start,datetime_complete,duration,params_drawdown_60,params_hit5_rate_20,params_hit5_rate_60,params_mom_20,params_mom_5,params_pred_close_gain_mean,params_pred_close_up_probability,params_pred_high_gain_dispersion,params_pred_high_gain_mean,params_pred_high_gain_median,params_pred_hit5_probability,params_pred_low_gain_mean,params_pred_range_mean,params_range_20,params_turnover_accel,params_volatility_20,params_volume_ratio_5_60,state
756,0.49259259259259264,2026-07-31 17:43:20.195662,2026-07-31 17:43:20.348664,0 days 00:00:00.153002,-0.601977263368189,0.9261913858772343,0.9969523517927187,-0.9200434104944976,0.0006207706303674497,0.5890030356189585,0.28340194472833186,0.6830114978461248,-0.4747703808806061,0.24996269585073475,0.7002716822065543,0.33222295993314765,0.8874379836115484,0.13437233718397412,0.4358888150838014,-0.6487663207962835,0.6123797464714062,COMPLETE
757,0.4901234567901235,2026-07-31 17:43:20.349331,2026-07-31 17:43:20.495976,0 days 00:00:00.146645,-0.5643384121367127,0.9160087645812166,0.9942529435013454,-0.9245209586284482,-0.0278685494232628,0.6445748747770789,0.29506087079547627,0.7110862242828312,-0.5028818420181248,0.15435355214227597,0.7240920401144441,0.3666707255421742,0.8687263427052492,0.35126635229986913,0.4954094842653122,-0.7428804084494485,0.5964336687978509,COMPLETE
758,0.4901234567901235,2026-07-31 17:43:20.496615,2026-07-31 17:43:20.650194,0 days 00:00:00.153579,-0.641571697700585,0.9230046943169422,0.9992076221775276,-0.9907401710922781,0.036409928761870325,0.5615716238583257,0.26265419611038,0.6436126265879074,-0.5158973144683016,0.24003827376662082,0.6870275135813988,0.3627247351083546,0.8968563133162041,0.41750565304319004,0.4435816922026168,-0.6057360430266735,0.6062557335346932,COMPLETE
759,0.4925925925925927,2026-07-31 17:43:20.650867,2026-07-31 17:43:20.795464,0 days 00:00:00.144597,-0.7169998939107707,0.9138264703808159,0.9987961543913151,-0.8019542551772008,-7.569582995406443e-05,0.6353893202985583,0.32914512539012714,0.7100414255095917,-0.4925307498725859,0.1985563948350826,0.734645127781441,0.31718343504540397,0.9131913356230952,0.22949436842287485,0.4812148784447099,-0.6247106131815983,0.6068643652299787,COMPLETE
760,0.4901234567901235,2026-07-31 17:43:20.796096,2026-07-31 17:43:20.941000,0 days 00:00:00.144904,-0.643583636589591,0.9283874310032848,0.9875796399676323,-0.867955589302353,-0.029251519133326687,0.6115279485318866,0.32632996965100974,0.6358819061662875,-0.4924170186133634,0.20017269039322722,0.6721592632489737,0.3867004780179665,0.9060113794722316,0.265763373559779,0.48685315232895443,-0.6463833051816545,0.593481239764115,COMPLETE
761,0.49135802469135803,2026-07-31 17:43:20.941636,2026-07-31 17:43:21.085764,0 days 00:00:00.144128,-0.6165131693885544,0.9124588013719983,0.9893692827783701,-0.8027708889004124,0.007855014809558535,0.6420710644843349,0.38031640539563105,0.6811844446421842,-0.447482249157219,0.27348024211421873,0.7128948125238413,0.3733503022906094,0.9054273332677535,0.24312059609744296,0.4260324617195522,-0.6110864727294244,0.5994781690879276,COMPLETE
762,0.49012345679012354,2026-07-31 17:43:21.086384,2026-07-31 17:43:21.232575,0 days 00:00:00.146191,-0.6731760191560221,0.9132693426436804,0.999862534692662,-0.93596600052833,-0.04248101866267247,0.6726043521103369,0.33545901438182335,0.6967710195294271,-0.5084821371795237,0.17323330532315845,0.6788910028417439,0.41483690740959966,0.9075278399717266,0.2649766513126243,0.46377159619567043,-0.6119784435641162,0.5653145020240296,COMPLETE
763,0.49382716049382724,2026-07-31 17:43:21.233181,2026-07-31 17:43:21.381497,0 days 00:00:00.148316,-0.5789531723606782,0.8997036139226098,0.9355388623555413,-0.8423422172665712,-0.00852727297642588,0.6258966819816941,0.27315997486836446,0.6592098706702338,-0.40869745880400316,0.30653713642900643,0.6972398539763062,0.34625112382346945,0.9121935295828476,0.2444794557508735,0.48863394373884333,-0.6519556639519366,0.6281280180576178,COMPLETE
764,0.4864197530864197,2026-07-31 17:43:21.382169,2026-07-31 17:43:21.532177,0 days 00:00:00.150008,-0.5513137091871518,0.9255870707966399,0.9931853351668695,-0.8627620966132893,-0.014878741336588786,0.6325002122266751,0.4153970062395278,0.6452859281191519,-0.45759756997308876,0.2661861016447162,0.719662767692517,0.3870780568598009,0.9078603421498588,0.31504586827844944,0.4782707379582831,-0.7209193069678925,0.6156587609843248,COMPLETE
765,0.4950617283950618,2026-07-31 17:43:21.532785,2026-07-31 17:43:21.680105,0 days 00:00:00.147320,-0.6616747578382817,0.9127244145631724,0.9603540464015693,-0.803747345199059,-0.05164306092891491,0.7110906186066612,0.2516184482043634,0.6640843226889294,-0.5119594699815297,0.3007195056100157,0.6614978020886323,0.34310125530125396,0.9318635974933879,0.21359677668858085,0.4292111171001209,-0.6819814084552531,0.5446517491141003,COMPLETE
766,0.49135802469135803,2026-07-31 17:43:21.680867,2026-07-31 17:43:21.829016,0 days 00:00:00.148149,-0.6223798943615599,0.9294680496281044,0.9633293865172076,-0.7973626330336621,-0.05317125536034478,0.6658176709090846,0.30536220807082026,0.6677873145138381,-0.41232849311257336,0.3030091031088058,0.7251961864250663,0.34644643493094,0.9143715185089815,0.2085889803672698,0.4278328093651041,-0.7021290112839093,0.5440677436438799,COMPLETE
767,0.4876543209876544,2026-07-31 17:43:21.829617,2026-07-31 17:43:21.970486,0 days 00:00:00.140869,-0.6581336701124774,0.8946582376496164,0.9632305511685534,-0.925079955596679,-0.05195746643396643,0.7593325956833853,0.28783868141147645,0.6491187040639084,-0.5185790276654684,0.33384216816884266,0.6722361991109903,0.4224270134801978,0.93784602670248,0.3259727234364097,0.4302445694178041,-0.7971644373905414,0.5754216008361237,COMPLETE
768,0.49135802469135803,2026-07-31 17:43:21.971112,2026-07-31 17:43:22.114727,0 days 00:00:00.143615,-0.5930133348058199,0.9284313287721534,0.9921670640053359,-0.8967413842582196,-0.015221038640366863,0.6879910762983148,0.280095287667887,0.63731681282247,-0.4895683191331056,0.21027077929655807,0.7442142366599873,0.35657787421510684,0.9305464685842387,0.3015566899886217,0.4475468896270627,-0.6681934806430042,0.5030761627473916,COMPLETE
769,0.4901234567901235,2026-07-31 17:43:22.115398,2026-07-31 17:43:22.259972,0 days 00:00:00.144574,-0.6935621145082485,0.8888755684360407,0.9656460495968155,-0.8269227632467409,0.005140238095573721,0.7004815226912375,0.3610500646216242,0.6857765467154288,-0.533042776145505,0.2439340967381477,0.6408166462484763,0.3793558654947857,0.9074062941366072,0.2372526581251439,0.4144996964585058,-0.6897021658247667,0.5409437598430273,COMPLETE
770,0.4962962962962964,2026-07-31 17:43:22.260582,2026-07-31 17:43:22.400404,0 days 00:00:00.139822,-0.5789284807196524,0.9246553844150514,0.99839112523854,-0.8666444950506912,-0.05794727432097667,0.7502070710934996,0.25726084161065194,0.6354498025522719,-0.3704232481397122,0.29968136901831444,0.6642573057805391,0.31210234710175827,0.8833160163808265,0.2896188214584842,0.4815925823149785,-0.627427792576668,0.6151953847071073,COMPLETE
771,0.4950617283950618,2026-07-31 17:43:22.401024,2026-07-31 17:43:22.541520,0 days 00:00:00.140496,-0.5197992213335132,0.9216273881070272,0.9908382985978234,-0.8668435584825724,-0.05136670396782979,0.7381346953837895,0.26548837398387964,0.6290936291739708,-0.4799592879730052,0.29951126935383127,0.676340250385309,0.4131641593806899,0.8906863632173342,0.2986947671560949,0.4722771768992128,-0.643949884452409,0.5922940046023657,COMPLETE
772,0.49135802469135803,2026-07-31 17:43:22.542143,2026-07-31 17:43:22.685142,0 days 00:00:00.142999,-0.581665376006813,0.9475014510742825,0.9908791106001971,-0.8742227821662855,-0.06544907168808763,0.7260937748569588,0.2604688686618914,0.6209692333772024,-0.3956136303628702,0.3068783700496033,0.6484573046558249,0.38380420414188476,0.9346043477233459,0.3598522460151685,0.4654929088726421,-0.6378750378768508,0.5986887218496969,COMPLETE
773,0.49135802469135803,2026-07-31 17:43:22.685684,2026-07-31 17:43:22.829617,0 days 00:00:00.143933,-0.537334926308693,0.9297227000229406,0.9933398028020128,-0.83280238596193,-0.0576903050067665,0.7724244929452456,0.31350917826728475,0.6158271513035611,-0.3743143349197275,0.26384877964813436,0.66127907881864,0.3981822635603772,0.8940035933641188,0.2889753543256404,0.4190476004526642,-0.6942102019783883,0.5751372755084047,COMPLETE
774,0.4901234567901235,2026-07-31 17:43:22.830302,2026-07-31 17:43:22.978463,0 days 00:00:00.148161,-0.47297633883737256,0.9443756430662108,0.9574999399397967,-0.9707740587628998,-0.07498662638418727,0.7351723437757384,0.25932228379296224,0.6287115380093586,-0.4726947439690921,0.30754632234520235,0.6759357609152566,0.34730555994536827,0.888504050556651,0.23141315484998212,0.4593950053338912,-0.6414620841292763,0.5474068975674725,COMPLETE
775,0.48888888888888893,2026-07-31 17:43:22.979112,2026-07-31 17:43:23.121757,0 days 00:00:00.142645,-0.5663970197367528,0.9017303553199143,0.9923766304938042,-0.9985143444062706,-0.042917987629392446,0.7320352255477898,0.2621616961632881,0.6486849666056705,-0.45790694215575595,0.2574215811895102,0.6411010886059078,0.33158200764082857,0.9295930978282241,0.35058882011699544,0.43556527797190864,-0.6824304574515593,0.6157730713566149,COMPLETE
776,0.4876543209876543,2026-07-31 17:43:23.122318,2026-07-31 17:43:23.263701,0 days 00:00:00.141383,-0.5908195394289608,0.899993584277032,0.9984691999603134,-0.8825810315902677,-0.09485794428292918,0.7376728689062071,0.3408147739910606,0.6071606625253604,-0.4212217041230237,0.32446559368377437,0.6896440179815828,0.4450702071763467,0.8938268969952089,0.2708994108150052,0.4838822976583071,-0.5931318136213515,0.484614546264808,COMPLETE
777,0.49135802469135803,2026-07-31 17:43:23.264258,2026-07-31 17:43:23.406617,0 days 00:00:00.142359,-0.5191466713008815,0.9468110764224547,0.956793605201301,-0.803045973582035,-0.030908534343505028,0.8013290990100113,0.3093512234410734,0.6547688493914493,-0.5394282553556221,0.21882365709120954,0.6322224448785219,0.405403662336267,0.8644016927237389,0.2871076819553927,0.40315569560668574,-0.6356598483615824,0.61981466763602,COMPLETE
778,0.49012345679012354,2026-07-31 17:43:23.407231,2026-07-31 17:43:23.552712,0 days 00:00:00.145481,-0.641879113820504,0.9071542547594387,0.99963077977351,-0.9182935293741703,-0.0764387764588991,0.7701718013153607,0.2505469303505152,0.6659624703217705,-0.4998514244223678,0.13086791452154173,0.7165908702691483,0.3354183453719837,0.9482485061105949,0.20641317664412934,0.4810917832590759,-0.6795351928384744,0.532739025930169,COMPLETE
779,0.49259259259259264,2026-07-31 17:43:23.553281,2026-07-31 17:43:23.693802,0 days 00:00:00.140521,-0.5928624153499047,0.9523795514671476,0.9536593516584697,-0.8498441594835758,-0.03888468314356234,0.7065128784050219,0.2560330877958702,0.6200425355577999,-0.44099393681799204,0.27253772815583627,0.5900032421366396,0.4206682719471821,0.9226673910493361,0.3817069621693583,0.41415813450903466,-0.7769016024937129,0.5847513446238732,COMPLETE
780,0.48888888888888893,2026-07-31 17:43:23.694365,2026-07-31 17:43:23.838273,0 days 00:00:00.143908,-0.6550641725640244,0.8852207047061504,0.9569388222054845,-0.770701006877068,-0.01337633349844669,0.7090830556017257,0.4007960659969187,0.6752606545519002,-0.558401063700883,0.2991779832085013,0.6894435737498344,0.3094327876400397,0.8578942282349371,0.23046391327085775,0.4507008221634168,-0.6006696631415461,0.6138173006862261,COMPLETE
781,0.4901234567901235,2026-07-31 17:43:23.838839,2026-07-31 17:43:23.981479,0 days 00:00:00.142640,-0.5580147351215918,0.893921896377331,0.9995116507823207,-0.9417882774832074,-0.08710497420221197,0.6998005504497046,0.35474467050919123,0.624899786630494,-0.4877396886805909,0.18787671177146545,0.6934330013680717,0.3557456206285474,0.8845639628495007,0.28115190189126293,0.4935698590289946,-0.6316193081803942,0.5733295891600366,COMPLETE
782,0.49135802469135803,2026-07-31 17:43:23.982027,2026-07-31 17:43:24.130144,0 days 00:00:00.148117,-0.6226915295842036,0.9290191535518781,0.9618578770677243,-0.8929425662924257,-0.05214197085813518,0.7232602924844426,0.24200076335679277,0.6970197189919195,-0.3514688929134251,0.3302676844255711,0.658159977849615,0.3634267960000951,0.8659201074089894,0.30882967288114893,0.4154072762587451,-0.7142604229056575,0.6370550722575944,COMPLETE
783,0.49135802469135814,2026-07-31 17:43:24.130812,2026-07-31 17:43:24.268083,0 days 00:00:00.137271,-0.4968466210987269,0.9574101264995344,0.9547067493768429,-0.9489625924260413,-0.005528851453669263,0.7710213613350396,0.3028321362587415,0.6675423170805161,-0.41194679000986034,0.22597529972415265,0.7166279805816885,0.32759720714884843,0.9540242384537051,0.18366110458761017,0.49635952730712085,-0.7500016739296431,0.5577405515657833,COMPLETE
784,0.4901234567901235,2026-07-31 17:43:24.268622,2026-07-31 17:43:24.411584,0 days 00:00:00.142962,-0.681785457163316,0.8917460763275125,0.9556420801256529,-0.8372407620872104,-0.07592713612555926,0.6633465899654657,0.2805371112311675,0.6214363079943448,-0.5161484615143922,0.26415139205457616,0.6145653136761406,0.41313554561422344,0.9010137881786827,0.2218423152727735,0.4580219290510307,-0.6680615606247267,0.5211435478606258,COMPLETE
