origin,target_date,horizon,ticker,pred_high_gain_mean,pred_high_gain_median,pred_hit5_probability,pred_close_gain_mean,pred_close_up_probability,pred_range_mean,pred_high_gain_dispersion,pred_low_gain_mean,hit5_rate_20,hit5_rate_60,mom_5,mom_20,volatility_20,volume_ratio_5_60,turnover_accel,range_20,drawdown_60,actual_high_gain,hit5,r_pred_high_gain_mean,r_pred_high_gain_median,r_pred_hit5_probability,r_pred_close_gain_mean,r_pred_close_up_probability,r_pred_range_mean,r_pred_high_gain_dispersion,r_pred_low_gain_mean,r_hit5_rate_20,r_hit5_rate_60,r_mom_5,r_mom_20,r_volatility_20,r_volume_ratio_5_60,r_turnover_accel,r_range_20,r_drawdown_60,secondary_score,history_sufficient,current_volume_ratio,average_traded_value_20,median_traded_value_20,zero_volume_frequency_20,atr_14,atr_ratio,range_compression,close_position_in_range,body_ratio,lower_wick_ratio,upper_wick_ratio,rsi_14,ema_10,ema_20,ema_50,support_distance,resistance_distance,extension_from_ema20,pattern_bullish_rejection,pattern_bullish_rejection_score,pattern_bullish_engulfing,pattern_bullish_engulfing_score,pattern_failed_breakdown,pattern_failed_breakdown_score,pattern_double_bottom_breakout,pattern_double_bottom_breakout_score,pattern_bearish_structure_break,pattern_bearish_structure_break_score,pattern_higher_low,pattern_higher_low_score,pattern_rsi_bullish_divergence,pattern_rsi_bullish_divergence_score,pattern_breakout_with_volume,pattern_breakout_with_volume_score,pattern_bull_flag,pattern_bull_flag_score,pattern_ascending_triangle,pattern_ascending_triangle_score,pattern_compression_breakout,pattern_compression_breakout_score,pattern_inside_bar_breakout,pattern_inside_bar_breakout_score,pattern_breakout_retest,pattern_breakout_retest_score,pattern_bullish_hh_hl_structure,pattern_bullish_hh_hl_structure_score,reversal_pattern_score,continuation_pattern_score,structure_score,volume_confirmation_score,pattern_signal_count,pattern_quality_score,penalty_extended,penalty_gap_up,penalty_weak_breakout_volume,penalty_upper_wick,penalty_close_below_high,penalty_low_liquidity,penalty_excess_volatility,penalty_chasing,penalty_near_resistance,penalty_insufficient_history,penalty_zero_volume,pattern_penalty_score,net_pattern_score,top_bullish_pattern,top_pattern_score,pattern_support,pattern_penalty,base_percentile_rank,pattern_percentile_rank,final_ranking_score,base_selected_rank,selected_rank
2026-06-02,2026-06-03,1,ASPR,0.277789044380188,0.2852135896682739,0.8,0.022155296802520753,0.8,0.4535194367170334,0.16504987750925795,-0.17573039531707763,0.5,0.5166666666666667,-0.12195121951219512,-0.3493975903614458,2.2195582186756218,5.463167312854161,8.207520543383888,3.052287581699346,-0.5962616822429907,0.0092592592592593,0,1.0,1.0,0.69,0.44,0.32,1.0,1.0,0.02,0.975,1.0,0.09,0.12,1.0,0.95,0.96,1.0,0.04,0.2827405471782582,True,4.173169158249103,132034917235.0,89622194600.0,0.2,46.55477215518419,1.0837123589240982,0.05910165484633567,0.8873239436619719,0.8873239436619719,0.0,0.11267605633802817,41.588990009904784,255.24450007543257,285.54527863435567,268.42059166133873,0.7947627769858991,8.677950321683872,-0.24355254258435588,False,0.0,False,0.0,True,0.5915492957746479,False,0.0,False,0.0,False,0.0,True,0.2563009897476494,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.5915492957746479,0.0,0.0,1.0,2,0.6518013353645539,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7954545454545454,0.25407406263728116,failed_breakdown,0.5915492957746479,volume_expansion,excess_volatility,0.99,0.95,0.976,2,1
2026-06-02,2026-06-03,1,MMIX,0.08075516223907471,0.09714758396148682,0.6,0.029445087909698485,0.8,0.14167271107435225,0.05401023199343436,-0.060917556285858154,0.4,0.4166666666666667,0.40374331550802145,0.75,1.1118212545786978,1.5395715985719953,2.9228053734570385,0.75,0.0,0.24761904761904763,1,0.78,0.85,0.56,0.64,0.32,0.92,0.92,0.09,0.92,0.865,0.99,1.0,0.88,0.79,0.87,0.82,0.985,0.26081970154211803,True,7.643313988317603,1359843230.0,1275910400.0,0.2,32.82785205311335,1.146265033807076,0.0,1.0,0.9340659340659341,0.07058823529411765,0.0,85.91816543215529,409.02086233096753,379.2742226738047,325.6940967884373,6.914859968076152,-2.8938841276089624,0.38422273018940967,False,0.0,False,0.0,False,0.0,False,0.0,True,1.0,False,0.0,False,0.0,True,0.75,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1.0,0.75,1.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.803030303030303,0.5984848484848485,bearish_structure_break,1.0,volume_expansion,extended,0.94,1.0,0.9609999999999999,7,2
2026-06-02,2026-06-03,1,KKES,0.04889304637908935,0.05282855033874512,0.6,0.0206343412399292,0.8,0.023228622414171694,0.03333707932919113,0.02566443681716919,0.5,0.3333333333333333,0.25,0.3157894736842106,1.0944345878226147,1.0289538404912082,1.337913013224566,0.4444444444444444,-0.038461538461538436,0.0,0,0.47,0.53,0.56,0.41,0.32,0.21,0.79,0.84,0.975,0.695,0.945,0.97,0.85,0.69,0.76,0.44,0.96,0.23067092799251915,True,1.1268150831733519,326004550.0,275762200.0,0.2,2.7060750640841684,1.126947783158094,0.2500000000000001,1.0,0.0,2000000000000.0,0.0,63.758369828437424,44.21083518682538,42.947240874833525,39.74311532266084,5.173544587070831,0.7390777981529758,0.1642191438030025,False,0.0,False,0.0,False,0.0,False,0.0,True,0.7512100554489013,True,1.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8628134250695331,1.0,0.8628134250695331,1.0,0.1922441665725599,3,1.0,0.368492865025021,0.4492753623188397,0.0,0.0,0.0,0.7242378,0.0,0.3333333333333333,0.0,0.0,1.0,0.8153486218335726,0.5923256890832137,higher_low,1.0,bullish_structure,zero_volume,0.88,0.98,0.915,13,3
2026-06-02,2026-06-03,1,EURO,0.1447594165802002,0.14702332019805908,1.0,0.13827078342437743,1.0,0.07403842136263847,0.06353571095467549,0.07072100639343262,0.25,0.45,-0.09819121447028423,-0.5346666666666666,1.1380111267143072,0.5926830459629756,0.44556939957090114,1.3870967741935485,-0.5346666666666666,0.09455587392550147,1,0.96,0.97,0.89,0.99,0.74,0.71,0.95,0.99,0.66,0.92,0.14,0.01,0.89,0.56,0.49,0.98,0.08,0.21489535586593064,True,0.3220280918122645,1601816175.0,1278522500.0,0.2,188.28140861355348,0.9530329363104015,0.0,1.0,0.7948717948717948,0.25806451612903225,0.0,34.070454409668955,1951.847448350357,2214.3560065529414,2245.5789944797807,0.9029038036831561,10.648953684616048,-0.2119605001020507,False,0.0,True,0.5916666666666667,True,0.6881720430107526,False,0.0,False,0.0,False,0.0,True,0.30176477384945954,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.6881720430107526,0.0,0.0,0.0,3,0.700242633964731,0.0,0.0,0.0,0.0,0.0,0.0,0.3487206920741653,0.0,0.0,0.0,1.0,0.7806527430016855,0.3099162624638882,failed_breakdown,0.6881720430107526,reversal_setup,zero_volume,0.83,0.96,0.8755,18,4
2026-06-02,2026-06-03,1,HILL,0.10117015838623047,0.10202515125274658,1.0,0.15877647399902345,1.0,-0.1064847618341446,0.026546048578521938,0.20765492916107178,0.25,0.23333333333333334,0.1333333333333333,-0.15000000000000002,0.6571561173338261,0.5315685230998176,0.3879068563162427,0.6153846153846154,-0.5,0.0,0,0.87,0.88,0.89,1.0,0.74,0.01,0.7,1.0,0.66,0.525,0.9,0.6,0.43,0.48,0.4,0.675,0.105,0.20684839765086627,True,1.6519710824730616,837146120.0,754333100.0,0.2,0.8771051325494696,0.7610031855309293,0.33333333333333337,0.5,0.0,0.0,0.0,40.910329899401184,16.028077707912146,17.209340075507193,28.179703905000785,4.56045672469531,4.56045672469531,-0.012164329055541878,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,0.5,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.5,0.0,0.5,0.5011594602782715,1,0.5600579730139136,0.0,0.041666666666666706,0.0,0.0,0.23076923076923078,0.2456669,0.0,0.0,0.0,0.0,1.0,0.7845023363053613,0.16780680486123295,higher_low,0.5,volume_expansion,zero_volume,0.79,0.94,0.8425,22,5
2026-06-02,2026-06-03,1,BRPT,0.10469644069671631,0.12898993492126465,0.8,0.022603189945220946,0.6,0.2265152543783188,0.04553227310563398,-0.12181881666183472,0.4,0.4166666666666667,0.30405405405405395,0.046070460704606964,1.616750555069478,3.202305609182677,3.1428057382744643,0.678082191780822,-0.2090163934426229,-0.002590673575129543,0,0.89,0.96,0.69,0.49,0.09,0.96,0.86,0.04,0.92,0.865,0.96,0.9,0.97,0.89,0.89,0.76,0.78,0.29011970831183914,True,2.4215806726388736,791085230600.0,723843196500.0,0.2,213.36889752123784,1.0538068737976594,0.05581395348837215,0.2926829268292683,0.21951219512195122,1.3333333333333333,0.4878048780487805,52.669441837895604,1765.9955160511092,1828.4583779987086,1923.0708450668462,2.2027577845698816,2.4370937190985926,0.05553400789600205,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.9538709839052197,0,0.04769354919526099,0.0,0.0,0.0,0.21200750469043153,0.5497185741088181,0.0,0.38192291140698076,0.0,0.0,0.0,1.0,0.7987192952319598,0.0,none,0.0,volume_expansion,zero_volume,1.0,0.455,0.8092499999999999,1,6
2026-06-02,2026-06-03,1,ESIP,0.09057586193084717,0.08452093601226807,1.0,0.02019650936126709,0.8,0.11754915863275528,0.02651658857588776,-0.02697329521179199,0.5,0.48333333333333334,-0.058394160583941646,-0.21818181818181814,1.5929270465830094,0.5077364032314302,0.5906955955416117,1.034188034188034,-0.4136363636363637,0.007751937984496138,0,0.82,0.8,0.89,0.37,0.32,0.89,0.69,0.16,0.975,0.965,0.35,0.41,0.96,0.4,0.59,0.96,0.28,0.2734097141727302,True,0.11886024689390191,58945083885.0,18551427700.0,0.2,17.842463956284533,0.7953185765348084,0.2751677852348994,0.2,0.1,2.0,0.7,45.553903617159776,135.85584039355436,139.98586048707756,126.582500419795,0.6725528508506987,6.1090217285605135,-0.07847835809168524,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5384615384615384,0.6923076923076923,0.0,0.7289209259965632,0.0,0.0,0.0,1.0,0.8172656853810407,0.0,none,0.0,none,zero_volume,0.98,0.455,0.7962499999999999,3,7
2026-06-02,2026-06-03,1,PTRO,0.10253689289093018,0.08752262592315674,0.8,0.028555965423583983,0.8,0.28052975982427597,0.0739208216810015,-0.17799288034439087,0.35,0.36666666666666664,0.34078212290502785,-0.054187192118226646,1.4530756077099962,1.1923760621428208,1.1207198637370042,0.9321766561514195,-0.27819548872180455,-0.01666666666666672,0,0.88,0.82,0.69,0.61,0.32,0.97,0.96,0.01,0.86,0.775,0.97,0.76,0.94,0.73,0.73,0.89,0.65,0.27115470487930354,True,1.8157802525514626,409423666500.0,397676277250.0,0.2,494.1366410928811,0.9935378320381794,0.0,0.15584415584415584,0.5194805194805194,0.3,0.3246753246753247,51.91593633863753,4264.351945841764,4504.661127351675,5154.742391766058,3.298682721432946,2.6814445434961063,0.06556295008631596,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.5975177956185074,0,0.02987588978092537,0.0,0.8915060670949317,0.0,0.0,0.7602397602397603,0.0,0.28681416951271116,0.0,0.0,0.0,1.0,0.8167854544738046,0.0,none,0.0,volume_expansion,zero_volume,0.97,0.455,0.78975,4,8
2026-06-02,2026-06-03,1,TALF,0.09705147743225098,0.07319402694702148,1.0,0.01724545955657959,0.8,0.13780243545770646,0.045714300312008016,-0.04075096845626831,0.55,0.45,-0.24615384615384617,0.0808823529411764,1.8701594244328412,2.472626215840667,2.946091449237923,0.639344262295082,-0.24615384615384617,0.020408163265306145,0,0.85,0.75,0.89,0.22,0.32,0.91,0.87,0.11,1.0,0.92,0.01,0.94,0.99,0.86,0.88,0.7,0.72,0.2709226792119969,True,1.6842616187355903,270159825.0,119053250.0,0.2,89.00778266761608,0.9992155492722127,0.156498673740053,0.2631578947368421,0.15789473684210525,0.6666666666666666,0.7368421052631579,49.645631028526125,767.6928461951937,751.3893046382832,708.2077244317185,1.4043715757619817,2.9772677406154013,-0.021812001497909184,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.5201538933738766,0,0.026007694668693834,0.0,0.0,0.0,0.5951417004048583,0.5951417004048584,0.88094675,0.5137378004696612,0.0,0.0,0.0,1.0,0.8314765443472586,0.0,none,0.0,volume_expansion,zero_volume,0.96,0.455,0.7832499999999999,5,9
2026-06-02,2026-06-03,1,YPAS,0.07332258224487305,0.05419421195983887,0.8,0.020235109329223632,0.8,0.10276804715394974,0.03151743849842888,-0.02944546937942505,0.4,0.4166666666666667,0.10687022900763354,-0.5214521452145214,1.1056376518830187,3.405197305101059,3.404689422334125,1.7826086956521738,-0.5821325648414986,0.0,0,0.72,0.55,0.69,0.38,0.32,0.83,0.75,0.15,0.92,0.865,0.89,0.02,0.87,0.9,0.9,0.99,0.07,0.2654901475686879,True,0.6347906707926455,444595300.0,142958250.0,0.2,107.89518320308318,0.8470304162724988,0.2355212355212355,0.7037037037037037,0.2962962962962963,1.375,0.2962962962962963,38.12699875542977,713.2935682167706,832.4467392231192,951.7861255921478,1.3902381510179747,8.109722547604852,-0.12907340993778627,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.85704175,0.8602617793635031,0.0,0.0,0.0,1.0,0.8117568983946251,0.0,none,0.0,none,zero_volume,0.95,0.455,0.7767499999999999,6,10
