ticker,last_close,expected_close_20d,expected_return_20d,median_return_20d,probability_up,downside_p10,expected_peak_return_20d,forecast_dispersion,predicted_up,rank
CNMA,90.0,87.7785,-0.02468327840169269,-0.023923831515841987,0.0,-0.03847415500217011,0.004026268853081594,0.013665938297143118,False,405
PNSE,494.0,481.78214,-0.024732532578441303,-0.024594696909792546,0.0,-0.025288211961506813,-0.014082849170514921,0.0005331820269988642,False,406
IMJS,153.0,149.21138,-0.024762242136437917,-0.04064741944955064,0.2,-0.09322414024203433,0.018106557808670386,0.09172545051246545,False,407
WIIM,1710.0,1667.4219,-0.024899474026864033,-0.01609943233735378,0.2,-0.12406699732730261,0.03407079507035822,0.10593247885071004,False,408
UCID,372.0,362.715,-0.024959687263734855,-0.027154573830225126,0.0,-0.03959695139238908,0.0033603299048639013,0.015034916142391412,False,409
AWAN,157.0,153.05151,-0.02514955557076033,-0.03465105773537025,0.2,-0.05416625199044585,0.0051771613442973315,0.032282267795459896,False,410
WOMF,250.0,243.67984,-0.025280664062500003,-0.004363464355468749,0.0,-0.06471514892578126,0.005499377441406295,0.037947065992633755,False,411
GRIA,119.0,115.96069,-0.0255403919380252,-0.01550273734982277,0.0,-0.04974690926175156,0.0008512096244748024,0.024009331927876316,False,412
KOTA,151.0,147.13512,-0.025595214035337332,-0.10224510344448468,0.4,-0.24865746908629965,0.11968897131105134,0.23747288688436852,False,413
INPS,660.0,643.0978,-0.025609445282907206,-0.0056801535866477515,0.4,-0.11146924567945075,0.03706441243489587,0.07928037724133465,False,414
YOII,84.0,81.84331,-0.025674874441964302,-0.031006585984002966,0.2,-0.041018440609886575,-0.0006660279773530453,0.019074881757198927,False,415
NFCX,1575.0,1534.3538,-0.025807183159722236,-0.02252030629960322,0.0,-0.045740916418650815,0.007835162450396903,0.02114273435176714,False,416
FITT,350.0,340.958,-0.02583428083147319,0.0029687499999999645,0.6,-0.09324870954241068,0.009907052176339314,0.060425540434413165,False,417
KMDS,545.0,530.8066,-0.026042950831422006,-0.02497692983084865,0.0,-0.03941876612672015,-0.0014350093176605406,0.014520768304596109,False,418
MERI,100.0,97.39146,-0.026085479736328153,-0.023197937011718794,0.2,-0.06543760681152347,0.00985896301269531,0.037885183486767136,False,419
CARS,91.0,88.61163,-0.026245804671402827,-0.000489203484503764,0.4,-0.07268410148201412,0.011213030133928558,0.04288812857792348,False,420
LMPI,142.0,138.25702,-0.02635904231541595,-0.0448149560203015,0.2,-0.05319334218199827,-0.003501763142330505,0.03637293999750142,False,421
ULTJ,1385.0,1348.3246,-0.026480426444043314,-0.030158770729918793,0.0,-0.04084550217170577,-0.001338630979241895,0.015920475907308346,False,422
MDLA,212.0,206.3776,-0.026520840626842568,-0.022046790932709337,0.0,-0.037694175288362296,-0.007856045129164203,0.011039002885988847,False,423
KEEN,840.0,817.4291,-0.026870131719680068,-0.026527259463355657,0.2,-0.05965372721354165,0.011672334216889891,0.033914846098083144,False,424
IBST,8475.0,8245.606,-0.027067086098820026,-0.027067086098820026,0.0,-0.027067086098820026,-0.022915283923303886,0.0,False,425
MSTI,1330.0,1293.9993,-0.027068238222509367,-0.027983012952302655,0.4,-0.06953394839638156,0.011349326685855287,0.042392958110223734,False,426
CEKA,2230.0,2169.3838,-0.02718213547505608,-0.03183210569646866,0.0,-0.03382348304372198,-0.002516728559417025,0.008285164182454273,False,427
OLIV,51.0,49.613495,-0.027186360078699456,-0.032134860169653834,0.2,-0.056830312691482844,-0.0007823420505897793,0.035416110087064245,False,428
BBLD,580.0,564.212,-0.02722073259024784,-0.0398251237540409,0.4,-0.05761552481815733,0.006190732758620632,0.033068975979203614,False,429
STTP,9850.0,9578.698,-0.027543286008883273,-0.02662386976522846,0.0,-0.04226790529822337,0.0033062143083756102,0.015071230318658986,False,430
ASPI,396.0,385.0805,-0.027574496799045178,-0.08286185216422037,0.4,-0.11327963164358427,0.05970799609868214,0.10631931311036558,False,431
INPP,700.0,680.664,-0.02762283761160711,-0.026241716657366077,0.2,-0.05539927455357139,-0.002349714006696435,0.02842346319697764,False,432
HGII,122.0,118.62185,-0.027689699266777668,-0.026154064741291005,0.0,-0.04583884067222721,-0.005425662681704679,0.018457451703803834,False,433
PCAR,41.0,39.855297,-0.027919527379477893,-0.03196967520364902,0.0,-0.04797927112114138,0.011938420737661982,0.02085201823915013,False,434
AGII,2890.0,2809.2656,-0.027935736105103824,-0.022525394004109023,0.0,-0.05187913940852078,0.020430278844074334,0.022057275493382017,False,435
CBRE,685.0,665.5705,-0.028364239992016427,-0.04839375071281937,0.2,-0.06824769402942518,0.026401545392335746,0.05280930832566408,False,436
NAIK,86.0,83.54802,-0.02851134899050689,-0.003661577091660595,0.4,-0.08392397858375726,0.011023960557094804,0.05395396532555926,False,437
PNBN,895.0,869.1722,-0.028857871966655034,-0.03287510365747204,0.0,-0.05074217386085893,0.0051588414368016755,0.022198720272222472,False,438
SUNI,720.0,699.2123,-0.02887179904513888,-0.025040944417317745,0.0,-0.057542690700954836,0.004651997884114567,0.0270620325337389,False,439
MBAP,1415.0,1374.1311,-0.02888266411771201,-0.03474612825750878,0.2,-0.05088511760159009,0.00898306371466433,0.0297523974677752,False,440
ESSA,635.0,616.60626,-0.028966554656742118,-0.021197557824803148,0.2,-0.14885849840059057,0.0378210353100394,0.12887652499361552,False,441
TIRT,590.0,572.8894,-0.029001009666313582,-0.029001009666313582,0.0,-0.029001009666313582,-0.025628558659957612,0.0,False,442
SMKL,150.0,145.64932,-0.029004557291666667,-0.019501749674479152,0.0,-0.06236539713541667,1.2064615885387654e-05,0.03177227188366964,False,443
DGIK,128.0,124.277565,-0.02908146381378174,-0.029141724109649658,0.4,-0.07623673677444458,0.01518707275390625,0.04571298481275322,False,444
MSIE,103.0,99.99791,-0.029146524077480307,-0.056400706467119255,0.2,-0.06419098492964956,0.1609909502047937,0.06714293493298548,False,445
RBMS,64.0,62.12967,-0.029223930835723878,-0.018960297107696533,0.2,-0.07314748764038086,0.017068195343017577,0.04175559535430381,False,446
LRNA,185.0,179.58417,-0.029274753879856407,-0.01749886177681592,0.0,-0.0547341506545608,0.00112045700485639,0.027517054984876197,False,447
BAYU,1150.0,1116.3236,-0.02928384001358695,-0.036348611582880386,0.2,-0.056718474014945654,-0.008445312500000001,0.02858680452194296,False,448
PMUI,83.0,80.55916,-0.02940773102174321,-0.03268689994352414,0.0,-0.0337093123470444,0.005607292451054224,0.00542576703336364,False,449
