horizon_day,date,ticker,previous_expected_close,expected_close,expected_daily_return,median_daily_return,probability_daily_up,downside_p10,upside_p90,rank
1,2026-07-31,NRCA,474.0,477.1993,0.00674963,0.020347357,0.6,-0.013717162422835827,0.02034735679626465,110
1,2026-07-31,VISI,840.0,845.5008,0.0065485477,0.0067048073,1.0,0.006236028857529163,0.006704807281494141,111
1,2026-07-31,IKAI,20.0,20.12791,0.0063955425,0.00010561943,0.8,-0.013203823007643223,0.028277872130274773,112
1,2026-07-31,DUTI,4290.0,4316.6245,0.0062062023,0.006216049,1.0,0.0034310580231249332,0.008971500210464,113
1,2026-07-31,URBN,208.0,209.26006,0.006058025,0.0026085377,0.8,-0.008853006176650524,0.021194027736783028,114
1,2026-07-31,JAYA,130.0,130.76163,0.0058586597,0.004154086,0.6,-0.0042073484510183334,0.016453813761472702,115
1,2026-07-31,TLDN,520.0,523.0243,0.0058160303,0.011936069,0.8,-0.01508324034512043,0.020486019551753998,116
1,2026-07-31,ASBI,414.0,416.37564,0.0057382705,0.007237673,0.6,-0.0010853171115741134,0.0119980089366436,117
1,2026-07-31,ASSA,595.0,598.397,0.0057091713,0.008433461,0.6,-0.003530955407768488,0.013700890354812145,118
1,2026-07-31,IPAC,162.0,162.9222,0.0056925775,0.0034742355,0.8,-0.005942440126091242,0.019389890134334564,119
1,2026-07-31,IATA,57.0,57.321808,0.0056458116,0.005487919,0.8,-0.004378092009574175,0.01595451682806015,120
1,2026-07-31,AMAN,254.0,255.4241,0.0056066513,0.00360322,1.0,0.0019366741180419922,0.01161336712539196,121
1,2026-07-31,NZIA,138.0,138.77278,0.005599809,0.0057691336,1.0,0.005261159036308527,0.005769133567810059,122
1,2026-07-31,KREN,13.0,13.071033,0.005464077,0.0044209957,0.8,-0.011971807107329369,0.02392861619591713,123
1,2026-07-31,NAIK,86.0,86.46471,0.005403638,0.002814889,0.8,-0.0028689145110547543,0.014424133114516735,124
1,2026-07-31,CPRO,50.0,50.26812,0.005362344,0.006792307,0.8,0.001769971800968051,0.007761883549392223,125
1,2026-07-31,ASPI,396.0,398.12238,0.005359483,0.008645058,0.6,-0.039195261895656586,0.05215911567211151,126
1,2026-07-31,OKAS,100.0,100.52293,0.0052292584,0.0074898005,0.6,-0.011833976954221725,0.01975870132446289,127
1,2026-07-31,SNLK,222.0,223.09871,0.0049491287,0.008019924,0.6,-0.011464285664260387,0.019104599952697754,128
1,2026-07-31,BIPP,61.0,61.2977,0.0048802854,0.009538293,0.6,-0.012912213802337646,0.022104786708950996,129
1,2026-07-31,CGAS,152.0,152.7383,0.0048571704,0.0059016943,0.8,-0.0027487636543810368,0.011925147846341133,130
1,2026-07-31,RAAM,206.0,206.99773,0.0048433305,0.005608082,0.6,-0.004938304424285889,0.0153854601085186,131
1,2026-07-31,MPPA,47.0,47.2239,0.0047638775,0.007376313,0.8,-0.012067663483321667,0.01785719394683838,132
1,2026-07-31,SPMA,162.0,162.77094,0.0047588707,0.0028971434,0.6,-0.0002647399960551411,0.011201166547834873,133
1,2026-07-31,RSGK,975.0,979.4108,0.004523945,0.006370902,0.8,-0.009912515059113503,0.017961882054805756,134
1,2026-07-31,ALII,725.0,728.23944,0.0044682026,0.005483985,0.8,-0.002022337634116411,0.009213900193572044,135
1,2026-07-31,GPRA,104.0,104.45408,0.0043661,0.009977102,0.6,-0.008248364552855492,0.013920807279646397,136
1,2026-07-31,MRAT,438.0,439.88828,0.0043110847,0.004417777,1.0,0.0016015291912481189,0.006864428520202637,137
1,2026-07-31,DMND,605.0,607.51794,0.004161918,0.009482026,0.6,-0.004255103878676891,0.009571647271513939,138
1,2026-07-31,TBMS,1160.0,1164.5674,0.0039373874,0.0037391186,0.8,-0.006526517681777477,0.012789487838745117,139
1,2026-07-31,MYOR,1720.0,1726.6995,0.0038950325,0.0016918182,0.8,-0.0036076426040381193,0.013491032645106316,140
1,2026-07-31,SIDO,364.0,365.4151,0.0038876296,0.0022934675,1.0,0.0015524625778198242,0.007560062222182751,141
1,2026-07-31,UFOE,135.0,135.51418,0.003808689,0.0017607212,1.0,0.001760721206665039,0.007904624566435814,142
1,2026-07-31,MPRO,10175.0,10213.266,0.0037607073,0.0102164745,0.8,-0.010967910289764404,0.012235808186233044,143
1,2026-07-31,IPCM,302.0,303.1357,0.0037606596,0.0050286055,0.8,-0.002616751240566373,0.008700513280928135,144
1,2026-07-31,MAIN,715.0,717.6574,0.003716743,0.0071133375,0.8,-0.004030239302664995,0.008538126945495605,145
1,2026-07-31,CHEM,64.0,64.2296,0.0035875202,0.008908987,0.8,-0.007055413909256458,0.008908987045288086,146
1,2026-07-31,ADMF,8400.0,8429.713,0.0035372972,0.00040900707,0.6,-0.002276086714118719,0.011797117069363594,147
1,2026-07-31,ACRO,60.0,60.205708,0.0034284233,0.0056871176,0.6,-0.008028793148696423,0.01333069708198309,148
1,2026-07-31,PTSP,890.0,893.0084,0.0033802749,0.007880092,0.6,-0.013546752743422985,0.018878506496548653,149
1,2026-07-31,MDKI,181.0,181.60023,0.0033162355,0.004569888,0.6,-0.0076180100440979,0.014201187528669834,150
1,2026-07-31,IFII,206.0,206.66196,0.0032134415,0.010301828,0.6,-0.009778166189789772,0.011904573068022728,151
1,2026-07-31,GEMA,80.0,80.25677,0.003209591,0.0029736757,0.6,-0.0026148436591029167,0.010040759108960629,152
1,2026-07-31,PMJS,107.0,107.33104,0.0030938745,0.0051130056,0.8,-0.008491837419569492,0.012539028190076351,153
1,2026-07-31,ANTM,2860.0,2868.555,0.0029911757,0.00073349476,0.6,-0.01192021369934082,0.019031405448913574,154
1,2026-07-31,BLTZ,2540.0,2547.4824,0.0029457808,0.0029457808,1.0,0.0029457807540893555,0.0029457807540893555,155
1,2026-07-31,BBLD,580.0,581.69006,0.002913809,0.00577116,0.6,-0.0015776753425598145,0.00601770868524909,156
1,2026-07-31,KIJA,125.0,125.36107,0.002888608,0.008202076,0.6,-0.008584177121520042,0.011296343058347702,157
1,2026-07-31,AKRA,1455.0,1459.1536,0.0028546453,0.008244872,0.6,-0.010805940255522728,0.012951374053955078,158
1,2026-07-31,HATM,580.0,581.6164,0.0027869344,0.0022178888,0.8,-0.008668553084135056,0.013350462540984154,159
1,2026-07-31,TRIM,550.0,551.4858,0.0027014494,0.0031056404,0.6,-0.005521678831428289,0.010200858116149902,160
1,2026-07-31,CMNT,820.0,822.2043,0.0026881099,0.0018335581,0.6,-0.006662452127784491,0.012318038381636143,161
1,2026-07-31,YULE,3370.0,3378.9102,0.002643931,0.0044617653,0.6,-0.004121708683669567,0.008280158042907715,162
1,2026-07-31,BANK,276.0,276.71585,0.0025936603,0.008949041,0.6,-0.0231863372027874,0.02136099338531494,163
1,2026-07-31,CHEK,129.0,129.32426,0.0025136948,0.0011378527,0.6,-0.0003096461296081543,0.006024956703186035,164
1,2026-07-31,KDSI,452.0,453.133,0.0025066852,0.0004400015,0.6,-0.0047470927238464355,0.011089944280683994,165
1,2026-07-31,FIRE,105.0,105.254845,0.002427137,0.0016639233,0.8,-0.005903947167098522,0.00987851619720459,166
1,2026-07-31,GHON,1640.0,1643.9642,0.0024172545,0.0038567781,0.8,-0.002267503645271063,0.006024932488799095,167
1,2026-07-31,AXIO,111.0,111.26796,0.002414,0.0024437904,0.8,-0.004465186502784491,0.008956479839980602,168
1,2026-07-31,UNIQ,109.0,109.24587,0.0022557974,0.0022557974,1.0,0.0022557973861694336,0.0022557973861694336,169
1,2026-07-31,MDKA,2690.0,2696.0286,0.002241111,0.0067738295,0.6,-0.01464986801147461,0.01888410747051239,170
1,2026-07-31,MERK,3940.0,3948.691,0.0022058487,0.0034325123,0.8,-2.0265579223632812e-06,0.0034325122833251953,171
1,2026-07-31,RSCH,310.0,310.67877,0.0021895529,0.0048350096,0.6,-0.013540863990783691,0.01638967916369438,172
1,2026-07-31,ADMG,224.0,224.47299,0.0021116256,0.0021190643,0.6,-0.011350642889738083,0.015532182529568672,173
1,2026-07-31,AREA,280.0,280.57724,0.0020615577,0.009408712,0.8,-0.020121980458498,0.017216037958860397,174
1,2026-07-31,KBLM,298.0,298.58075,0.0019488812,0.002834797,0.6,-0.007008683867752552,0.010462760925292969,175
1,2026-07-31,PORT,860.0,861.66223,0.0019328117,0.0037209988,0.6,-0.0092049241065979,0.013618086464703083,176
1,2026-07-31,BATR,90.0,90.17299,0.0019220829,0.0033978224,0.8,-0.0075629232451319695,0.01000959798693657,177
1,2026-07-31,BNBA,740.0,741.3061,0.0017650009,0.0024825335,0.8,-0.003934705164283514,0.0066647520288825035,178
1,2026-07-31,KSIX,286.0,286.49548,0.0017324686,0.009130716,0.6,-0.018096113577485085,0.01734292507171631,179
1,2026-07-31,ISEA,78.0,78.13472,0.0017271519,0.0066480637,0.6,-0.008391737937927246,0.009933089837431908,180
1,2026-07-31,FAPA,7350.0,7361.9307,0.0016231776,0.0006418228,0.8,-0.00016906257951632142,0.003970479592680931,181
