ticker,last_close,expected_close_10bar,expected_return_10bar,median_return_10bar,probability_up,downside_p10,expected_peak_return_10bar,forecast_dispersion,predicted_up,rank
PEVE,330.0,330.98203,0.002975815281723504,-0.0006625088778409172,0.4,-0.0026990116003787535,0.006795173413825762,0.007502553813893485,False,205
TRUS,416.0,417.22134,0.0029359524066631558,0.005855266864483122,0.6,-0.005906310448279739,0.008487363962026696,0.00808103919321037,True,206
CTBN,4280.0,4292.5283,0.0029270863755841425,0.0058622271101052,0.6,-0.005507926584404177,0.006829662857768715,0.007968561924880175,True,207
GEMA,80.0,80.231735,0.002896671295165998,0.0067596435546875,0.6,-0.0066065025329589576,0.009181175231933602,0.00888911506055009,True,208
EPMT,2280.0,2286.599,0.0028943085252192803,0.001709626850328938,0.8,0.00027219538103069325,0.008453347724780657,0.003077312161545437,True,209
BUKK,1020.0,1022.8989,0.0028420840992646745,0.0038425819546568096,0.8,-0.010081739238664199,0.014143114276960755,0.013456980695947649,True,210
IATA,57.0,57.161335,0.0028304518314830273,0.006630546168277185,0.6,-0.009981577019942445,0.00687156811095122,0.011882705100153039,True,211
CMRY,4670.0,4683.003,0.0027842905179336517,0.002195906383833046,1.0,0.0005794549652034409,0.004319522048982893,0.002387317942196082,True,212
IMPC,1525.0,1529.2435,0.0027826588114753916,-0.0027864850153688225,0.4,-0.0049976946721311585,0.019661789190573754,0.01070547895935561,False,213
ATAP,560.0,561.5119,0.0026998901367187855,-0.0014087132045200734,0.4,-0.01084392002650667,0.010006953648158535,0.01781281316092848,False,214
ITMA,1360.0,1363.6182,0.002660378848805145,0.004352345186121376,0.6,-0.0015574197208179986,0.00681922463809741,0.003848899476454395,True,215
PACK,226.0,226.59712,0.002642079581201595,0.0062850682081374565,0.6,-0.011788656859271307,0.006715352556346787,0.013314446448815107,True,216
BCIC,125.0,125.32865,0.0026291748046875173,0.0015148925781249822,0.6,-0.003524511718750012,0.012179089355468742,0.006321266076682518,True,217
CITA,3260.0,3268.398,0.0025760580425613798,0.006549933497891125,0.6,-0.006724157040835866,0.006932095954754613,0.008361700603493576,True,218
ASBI,414.0,415.04297,0.002519203960031735,-0.0020255121056008685,0.4,-0.0025394900409495547,0.014090334390096614,0.006693183067833528,False,219
PGUN,7475.0,7493.797,0.0025146321070234068,-0.006738477215719074,0.4,-0.016057352633779297,0.019211486204013382,0.022152598839230195,False,220
UNVR,1710.0,1714.2463,0.002483252809758829,0.00505956460160828,0.6,-0.003052000525402043,0.0035799296418129066,0.0049865324815376,True,221
FUJI,208.0,208.50606,0.002432969900277948,0.014658634479229216,0.6,-0.03055237990159252,0.007149960444523718,0.02965192253609409,True,222
INDF,6900.0,6916.7295,0.0024245923913043255,0.004175158514492683,0.8,-0.0013475713315217464,0.004237092391304364,0.003385206155840845,True,223
CARS,90.0,90.21413,0.002379201253255214,0.0021709865993924105,0.8,-0.0012720404730902856,0.006838328043619812,0.003738245228283751,True,224
VOKS,202.0,202.46489,0.002301478621983266,0.010192568939511037,0.6,-0.013704145072710405,0.00883570000676821,0.014307022200065111,True,225
DFAM,79.0,79.17867,0.0022617195225969277,-5.041194867483334e-05,0.4,-0.0029741890822784665,0.007293198983880545,0.006525742315483862,False,226
HOPE,204.0,204.4598,0.0022538428213082274,0.00025064804974728183,0.6,-0.011889079972809458,0.017499676872702218,0.014350813456741498,True,227
SKRN,408.0,408.90527,0.002218837364047155,0.008867600384880436,0.6,-0.012855469946767761,0.005083704929725786,0.013556797435096758,True,228
CGAS,151.0,151.33464,0.002216222902007403,0.002232633679118301,0.6,-0.006378679086040972,0.010364557733598923,0.008497133651988358,True,229
CLPI,1545.0,1548.3942,0.0021968231694984076,0.0027508090614887237,0.8,0.000718879576254028,0.004259124064522668,0.0013925408934849697,True,230
MDIY,915.0,916.9889,0.0021736253415300054,0.0031688919484289535,0.8,-0.0006156479465505792,0.003369821016905683,0.00252444858389767,True,231
ICON,106.0,106.22908,0.0021611339641067094,0.002205398847471951,0.8,-0.00018412751971552677,0.010008542042858216,0.002497003597906247,True,232
HEAL,795.0,796.70154,0.002140268769654097,0.005534314809355401,0.6,-0.011603082620872663,0.008468163448309762,0.012993660375356446,True,233
MKPI,21600.0,21645.715,0.0021164279513889105,0.0015182834201388218,1.0,0.0010119719328704146,0.004234772858796277,0.0013304281845249542,True,234
BMAS,480.0,480.9602,0.0020004526774088705,0.0019186019897461382,0.6,-0.0023230489095051876,0.00533031463623046,0.004386528691854158,True,235
PZZA,185.0,185.35721,0.001930855415962851,0.0040225467166385975,0.6,-0.003037142366976342,0.005973576726140228,0.004541749669879184,True,236
MEJA,96.0,96.18446,0.0019214630126953125,0.005454619725545173,0.6,-0.006012312571207645,0.010746065775553416,0.0071901189094858865,True,237
MDKA,2690.0,2695.059,0.001880645184711871,0.002733830448420127,0.8,-0.008241425127788138,0.010747723774395946,0.010358155552195603,True,238
TBIG,1415.0,1417.6233,0.0018538814045936602,0.003602238847173256,0.6,-0.0036843322106890008,0.005960395732111312,0.0052246054938866705,True,239
SMRA,326.0,326.59787,0.0018339566657879836,-8.15362286713528e-05,0.4,-0.003967041764522605,0.005720005152415597,0.006301100665213175,False,240
NELY,199.0,199.36191,0.001818663630653261,0.005242199154954497,0.8,-0.010877415642666465,0.013317947771081907,0.012549579550564688,True,241
SMMA,20200.0,20236.488,0.001806311881188094,0.003081489789603875,0.6,-0.0025203821163366723,0.0029654045482673474,0.0040090178695873085,True,242
ATLA,50.0,50.087837,0.001756744384765696,0.001756744384765696,1.0,0.001756744384765696,0.001766204833984375,0.0,True,243
BRAM,4480.0,4487.846,0.0017513820103236765,-0.0031503949846539703,0.4,-0.010629076276506711,0.007595672607421911,0.013443629975834438,False,244
SMMT,1855.0,1858.1608,0.0017038646605458175,0.0038979584316036764,0.6,-0.005853676191880086,0.005000421159029678,0.007062491033205364,True,245
MIDI,288.0,288.486,0.0016874949137369645,0.0025565889146592635,0.8,-0.0041984770033095305,0.0065808614095052235,0.005945040172910298,True,246
GULA,855.0,856.4095,0.0016485345851608101,0.0019035116273757868,0.6,-0.007081577234100878,0.005881005002741224,0.008417718019184965,True,247
GEMS,6425.0,6435.118,0.0015748267266537219,0.0019271339980544422,0.8,-0.0004539457684824555,0.005278194917315205,0.0019235012522139771,True,248
NICK,1235.0,1236.9338,0.0015658013347671807,0.003987399576163897,0.8,-0.023045214448380567,0.007128688796811744,0.02660991276318089,True,249
PTPS,144.0,144.22015,0.0015288247002495537,-0.0009172227647569198,0.4,-0.0028694152832031694,0.009824392530653236,0.005150394769928328,False,250
BUKA,117.0,117.16734,0.0014302832448584324,-0.0035753168611445396,0.4,-0.009571486253004835,0.010232139652610783,0.012129561051746346,False,251
BOLT,795.0,796.0778,0.0013557635613207664,0.0021631012922562753,0.8,-0.0021858263315644552,0.004001311296187171,0.0037554502377440545,True,252
OMED,216.0,216.28928,0.001339297824435781,-0.002431375009042225,0.4,-0.009175293533890372,0.007780089201750573,0.011700173325491137,False,253
MDLN,50.0,50.06444,0.0012888031005858559,0.0014179992675780184,1.0,0.0009424133300780735,0.001532531738281273,0.0003749218753184257,True,254
TRUK,420.0,420.53848,0.0012820870535714013,0.0022176106770832593,0.6,-0.006432713099888398,0.008250165666852638,0.007865772516621305,True,255
CEKA,2210.0,2212.6904,0.0012174110930430083,0.0011629268594457454,0.6,-0.00814274162188915,0.005474450296945732,0.01076911514630809,True,256
LEAD,104.0,104.12473,0.0011993995079627284,0.0008919055645282281,0.6,-0.004291020906888532,0.011280485299917365,0.006808285923608594,True,257
ITMG,24800.0,24829.11,0.0011737651209677625,-0.00025760773689520455,0.4,-0.007423780871975771,0.005128969254032301,0.008903630151264873,False,258
HERO,354.0,354.41254,0.001165392169844659,-0.0007210424390889925,0.4,-0.01434189963475454,0.010855326679466848,0.017367291673722408,False,259
SONA,2500.0,2502.8755,0.0011502343750000588,0.001476953125000069,0.8,-0.0067350390624999696,0.003964960937500028,0.008390712416948283,True,260
AKPI,492.0,492.56503,0.0011484285680258832,0.0013252816549160773,0.8,-0.00017135744172382946,0.005510184435340459,0.001320023765466535,True,261
MLBI,6525.0,6532.407,0.0011352221024904408,0.001707974137931112,0.8,-0.0010079172653256528,0.0031347581417624504,0.002056623905130886,True,262
BAUT,29.0,29.0315,0.0010862416234509453,0.004276275634765625,0.6,-0.02386581157815868,0.014932132589405955,0.024146673815367233,True,263
SFAN,1965.0,1967.0004,0.0010180477695610258,0.0020422083730915475,0.6,-0.0016834272622455516,0.002718061684955475,0.0024417355357950503,True,264
ISSP,430.0,430.43124,0.0010028643940770189,-0.00319036439407705,0.4,-0.009429548396620645,0.00447079680686775,0.011930820931708781,False,265
AGRO,144.0,144.14175,0.0009843614366319199,-0.0026702880859375,0.4,-0.00405021243625221,0.00897057851155596,0.006286947334001555,False,266
DCII,191350.0,191536.4,0.0009742128298928732,0.0004801411026913449,0.6,-0.002982541808204853,0.003779723020642778,0.004664371990200697,True,267
CASA,1810.0,1811.7389,0.000960740568888152,0.0005190348756907159,0.6,-0.002156584513121551,0.005559756452865994,0.004004057685733696,True,268
TLKM,2660.0,2662.464,0.0009263576421522979,0.0008204409950658409,0.6,-0.010481177308505639,0.004999798079182338,0.012953568298949229,True,269
SCMA,199.0,199.18234,0.000916263446137,0.005741215231430674,0.8,-0.010845747904561831,0.005038620838567831,0.011586240593447388,True,270
INAI,179.0,179.15738,0.0008792472285265474,0.003675322292903349,0.6,-0.008546285789106123,0.01508635622163057,0.008666389024523088,True,271
KONI,2450.0,2452.1218,0.0008660714285714688,0.0014918486926021046,0.6,-0.010046855070153082,0.007527503188775509,0.012239766137562613,True,272
ULTJ,1380.0,1381.1542,0.0008363585541213636,-0.0009793046591938248,0.4,-0.004239997310914867,0.0032276629019474925,0.005810584785921227,False,273
MERI,101.0,101.0818,0.0008099546526918244,0.0026071378500154285,0.6,-0.003313649999033097,0.008943674824025426,0.0037221650761319973,True,274
PJAA,452.0,452.3576,0.0007912289779798076,0.000569773986276223,0.6,-0.0005506532382121065,0.005437975858165078,0.0014736969566446314,True,275
PANI,6175.0,6179.875,0.0007894420546558755,0.0036128858805668518,0.6,-0.011442212803643725,0.013131594762145737,0.011478895778404816,True,276
ENAK,244.0,244.18887,0.0007740833720222495,-3.439481141132017e-05,0.4,-0.005651392702196478,0.008846032814901372,0.006555364444960262,False,277
BUAH,498.0,498.3816,0.0007662118199359691,-0.0006803949195218761,0.4,-0.0032125204921247706,0.0033617502235504305,0.004812305226765934,False,278
BNGA,1645.0,1646.149,0.0006985093322568803,0.001501650360942186,0.8,-0.0018437737462005499,0.002081324800531936,0.002437344296068939,True,279
BBRI,2980.0,2981.859,0.000623771104236548,0.006561238333682828,0.8,-0.014845044436870847,0.006093258441694616,0.01576967141286428,True,280
GDYR,1090.0,1090.6292,0.0005772245914564156,0.0030123369409402745,0.6,-0.004210664241685769,0.007113697856938117,0.004297520531615358,True,281
UNTR,23925.0,23938.191,0.0005513322884012517,0.007225623693834837,0.6,-0.01153229493207939,0.01060294213688615,0.01088615545564816,True,282
AUTO,2770.0,2771.5083,0.0005444776624548675,-0.001424653091155248,0.2,-0.002624309002707559,0.0055737216550090455,0.005067427906649608,False,283
BDMN,4130.0,4132.2427,0.0005430207702784128,0.0007993388695519688,0.6,-0.0022477962318401936,0.0016633247578692334,0.002700784398116134,True,284
BYAN,12075.0,12081.542,0.0005417637163560807,0.0006263748706003547,0.6,-0.0038688535196687466,0.003817870082815733,0.004267927089037863,True,285
CSMI,73.0,73.038536,0.0005279122966609818,0.005394399982609155,0.6,-0.011411818412885277,0.0058234645895762546,0.011378935935669568,True,286
PNBS,50.0,50.02591,0.0005182189941406179,0.00045410156249992006,1.0,0.00042816162109380327,0.0006442108154296911,0.00011075637789956762,True,287
ESIP,125.0,125.06348,0.0005077636718749945,-0.0034711914062499627,0.4,-0.006711206054687513,0.008254553222656247,0.009205496133888068,False,288
NINE,74.0,74.03744,0.000505931957348027,0.0011030661093223149,0.6,-0.0033414067448795937,0.005453573690878333,0.0037335308247695782,True,289
AMAG,382.0,382.1841,0.0004819380675310736,-0.0007716473484538078,0.4,-0.00394216807100789,0.004169356261248369,0.0052125805901318874,False,290
POLU,12125.0,12130.742,0.0004736146907216465,-0.0016843588917525576,0.4,-0.011815721649484546,0.004149726159793854,0.013588073281189475,False,291
BCIP,64.0,64.02782,0.00043468475341796876,-0.0004673004150390625,0.4,-0.005997598171234131,0.007840561866760253,0.00677902893405892,False,292
ATIC,474.0,474.14413,0.0003041198988000815,-0.0021371962148931667,0.2,-0.008223199643163249,0.011938643958498174,0.0117082590317536,False,293
BCAP,50.0,50.014156,0.0002831268310545809,0.0002831268310545809,1.0,0.0002831268310545809,0.0003025054931640181,0.0,True,294
SMAR,5675.0,5676.577,0.00027796324339204317,0.0009664096916299769,0.6,-0.008221554928414098,0.0020594541574889603,0.008593817089986192,True,295
PTMP,62.0,62.015495,0.00024996111469886004,0.0017899544008317392,0.6,-0.003712598739131834,0.007280349731445357,0.003660838521827073,True,296
PJHB,165.0,165.03801,0.0002303799715908994,-0.005820441968513279,0.4,-0.006554879853219719,0.004935117779356046,0.008893339457854532,False,297
PEHA,260.0,260.0552,0.0002123084435096123,-0.001607689490685127,0.2,-0.0039810415414663234,0.004442655123197148,0.006204936472496358,False,298
MINE,216.0,216.04578,0.00021189936885126492,0.0024432429560907742,0.6,-0.005562633938259553,0.004302441632306175,0.005174229580824848,True,299
CUAN,650.0,650.1327,0.00020413912259615864,-0.0015719839242788192,0.4,-0.005605562650240414,0.01570400766225961,0.006636345497819588,False,300
SQMI,66.0,66.01328,0.00020127729936079142,0.0028434522224194403,0.6,-0.006781699440695977,0.014609018961588527,0.0063192381022398,True,301
PNBN,900.0,900.1745,0.00019388834635418738,9.9351671007053e-05,0.6,-0.0032102864583333445,0.0034528266059028036,0.0034359600891811924,True,302
BANK,282.0,282.0529,0.00018756406527040693,0.0004376350565160614,0.6,-0.005002761732601946,0.008639028562721673,0.005578593658523533,True,303
JSMR,2720.0,2720.4565,0.00016788258272062428,0.00023166432100185652,0.6,-0.0024191822725183384,0.002515869140625027,0.0025815418594091304,True,304
MKAP,1165.0,1165.1332,0.00011431649007507261,7.313740611580855e-05,0.8,-0.00013129107430258634,0.0005953049557403834,0.00028452176595354596,True,305
AISA,120.0,120.008316,6.928761800129024e-05,-0.0011323293050130578,0.4,-0.012729543050130165,0.008798904418945264,0.01270059364463664,False,306
AGII,2890.0,2890.1455,5.0331828503447085e-05,0.0027437520274653515,0.6,-0.006462022193987904,0.00889820772058827,0.00594947711221686,True,307
CINT,173.0,173.00716,4.1366312545165763e-05,-0.001306875592711365,0.2,-0.002567039886650968,0.0021680710632676846,0.003854633925455683,False,308
CMNP,1340.0,1340.0541,4.0356080923498186e-05,-1.5486532182862334e-05,0.4,-0.002147927355410406,0.0035640522971082333,0.0022065894066791557,False,309
ICBP,7050.0,7050.212,3.0072584219875686e-05,-4.5226617907845323e-05,0.4,-0.0030578457446808205,0.001072265625000024,0.0033162886111864904,False,310
PSAT,830.0,830.01953,2.3561041039155127e-05,0.0019313582454818512,0.6,-0.005996020213667141,0.009511924651731918,0.005625047078762525,True,311
BABP,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,False,312
DADA,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,False,313
GOTO,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,False,314
JATI,95.0,94.99929,-7.43665193254639e-06,0.0019380268297697345,0.8,-0.008455633866159551,0.006508355391652998,0.008353095142752062,False,315
IRSX,312.0,311.97998,-6.418472681293252e-05,-0.001420143323066947,0.4,-0.003450931646885058,0.006798123090695096,0.004034549044828696,False,316
BJTM,520.0,519.9449,-0.0001060368464543382,-0.00033886249248793465,0.2,-0.004823960524338955,0.001825514573317344,0.005674564430828626,False,317
IMAS,850.0,849.9069,-0.00010953297334557189,0.00017355526194862136,0.6,-0.006666546989889732,0.003721737132352909,0.006334379875424913,False,318
GUNA,200.0,199.9723,-0.0001385040283202743,-0.002450180053710893,0.4,-0.00584437561035156,0.00486982727050782,0.006406527649091644,False,319
WEGE,50.0,49.991787,-0.00016426086425780362,-0.00016426086425780362,0.0,-0.00016426086425780362,-0.00016418457031253109,0.0,False,320
BJBR,785.0,784.8605,-0.00017777169585986297,-0.001631621342555678,0.4,-0.0042642192476114674,0.0028807194217754352,0.0044172915881770525,False,321
KIJA,125.0,124.9766,-0.00018720703124999182,-0.005019409179687462,0.4,-0.008971887207031237,0.0070252319335937456,0.010066363601701532,False,322
MAXI,50.0,49.989265,-0.00021469116210937056,-0.00021469116210937056,0.0,-0.00021469116210937056,-0.0002128601074218306,0.0,False,323
BSSR,4300.0,4299.0576,-0.0002192042151162754,0.0012545421511627186,0.6,-0.0029749500363371872,0.0009905750363372156,0.0024526840166139013,False,324
BEKS,22.0,21.995121,-0.0002217726273970433,-0.001219229264692867,0.2,-0.006020910089666232,0.005691979148171189,0.007518850702818241,False,325
SUPA,610.0,609.8428,-0.0002577084400614993,-0.0016863713498975752,0.4,-0.005286424980788973,0.00842509285348363,0.006020903559257135,False,326
SLIS,62.0,61.979836,-0.0003252460110572342,0.0019037185176726812,0.6,-0.013799876551474322,0.013180689657888146,0.01312945351168279,False,327
MRAT,440.0,439.84726,-0.0003471651944246812,0.0003441550514915459,0.6,-0.00256586248224433,0.0022067676890979993,0.002104111648499516,False,328
BBHI,900.0,899.6751,-0.00036104329427082414,-0.0019402398003471877,0.4,-0.00474754503038195,0.005244723849826371,0.0048732714176459606,False,329
DMAS,142.0,141.94795,-0.0003665333062830456,-0.0015927167005942433,0.4,-0.007443559673470523,0.0026788201130611756,0.007299219455042627,False,330
JRPT,1075.0,1074.5541,-0.00041483466569764983,-0.0006034247819767247,0.4,-0.0013164289607558333,0.0008808593749999982,0.0009310321414053936,False,331
LPLI,244.0,243.89499,-0.0004303353731749837,-0.004523042772637043,0.4,-0.008600491383036646,0.014168586105596815,0.009154221972074805,False,332
PBID,535.0,534.7567,-0.00045474043516358087,-0.00136775792202104,0.4,-0.0025862021758177754,0.002828585900992975,0.0023657571480922095,False,333
ASPR,147.0,146.92479,-0.0005116365393813549,0.0002234841690582634,0.6,-0.0072199399779443,0.012227936829028474,0.00646226629647435,False,334
HDIT,50.0,49.97358,-0.0005284729003906197,-0.0011297607421875133,0.2,-0.0013296203613280878,0.001652923583984367,0.001510394805327424,False,335
INDY,2580.0,2578.5054,-0.0005793513808139527,-0.0008094491884690358,0.4,-0.00614322159641476,0.012295962784641512,0.00586045417599965,False,336
PTPW,1120.0,1119.3002,-0.0006247820172991192,0.00014201572963168374,0.6,-0.0036665126255580826,0.001010654994419613,0.0029434899975625682,False,337
WOMF,248.0,247.84164,-0.000638494183940308,-0.0013893496605658084,0.4,-0.004256562263734875,0.005678176879882835,0.003718825110017514,False,338
PNLF,228.0,227.8486,-0.000663998252467124,-0.0020739237467447547,0.4,-0.00558606867204634,0.006225960714775236,0.005447576265365913,False,339
AMIN,240.0,239.83542,-0.0006857299804687855,-0.0018084208170573435,0.4,-0.0028070704142252765,0.002570813496907598,0.002507654884118107,False,340
CSAP,288.0,287.79645,-0.0007068422105577232,-0.0033843782212998885,0.2,-0.005201064215766049,0.004811223347981719,0.006295650477400638,False,341
INTP,4580.0,4576.745,-0.0007106944254912983,-0.00186623652429041,0.2,-0.0031236780158297337,0.0034154740379367166,0.0032036725628062325,False,342
TAPG,1785.0,1783.6696,-0.0007453469669117307,-0.002106106114320716,0.4,-0.005722068124124635,0.004539839373249288,0.005213715305635828,False,343
SRAJ,11600.0,11590.565,-0.0008133250269396264,-0.0013721544989223622,0.2,-0.008235048491379326,0.008420645878232724,0.008599551520144744,False,344
CNMA,90.0,89.918175,-0.0009091525607638929,-0.0012340121799044868,0.2,-0.004560546874999983,0.00457639906141496,0.004200361390560161,False,345
AMFG,3200.0,3196.7876,-0.0010039367675781729,0.003083419799804643,0.6,-0.009020858764648441,0.006358703613281213,0.007824637225326165,False,346
AWAN,155.0,154.84428,-0.0010046386718749912,8.682743195564946e-05,0.6,-0.0052583165322581,0.00868738974294354,0.004036950975151134,False,347
MEDC,1290.0,1288.698,-0.0010093416908914855,0.0012776692708333925,0.8,-0.017496366279069787,0.01016860843628875,0.016660937930766125,False,348
DVLA,1595.0,1593.2555,-0.0010937653066222853,-0.002221067422609746,0.2,-0.004433563136755514,0.0024451257592084776,0.0040744842407037405,False,349
CHEK,130.0,129.85562,-0.0011105816180889238,0.0011075533353366307,0.6,-0.007722496619591323,0.003935969426081742,0.006201518713290178,False,350
JTPE,610.0,609.3201,-0.0011146020107581922,-0.0021734519082992065,0.2,-0.005325007204149568,0.005390144723360635,0.00578305523894684,False,351
INCI,665.0,664.2313,-0.0011559048989661536,0.0009383811090224459,0.6,-0.007826726239426662,0.005992752878289487,0.006454923325159019,False,352
ZYRX,122.0,121.85415,-0.0011955011086385748,-0.0013172587410348324,0.4,-0.003351017686187241,0.003052870953669329,0.0021553200562515365,False,353
BLTA,32.0,31.959103,-0.001278054714202881,-0.0029252171516418457,0.4,-0.040487802028656004,0.019865083694458007,0.03870108735489144,False,354
SPTO,605.0,604.2252,-0.0012807092587810097,3.1274212293430637e-05,0.6,-0.006864104467975207,0.0028230323476239327,0.0054375517460514755,False,355
IGAR,424.0,423.41153,-0.0013878876308225153,-0.0035505474738355414,0.2,-0.005094837692548637,0.008315435445533592,0.00512961293873187,False,356
PTBA,2340.0,2336.7488,-0.0013893479567307799,-0.003302262787126087,0.2,-0.004211363181089722,0.0037465152577457637,0.003963046367730943,False,357
GJTL,1225.0,1223.2156,-0.0014567323022959045,-0.00010931521045920434,0.4,-0.00742861128826533,0.001500298947704115,0.005909822656297505,False,358
MAYA,197.0,196.70796,-0.0014824571948365728,-0.0001948012918384645,0.4,-0.005542317501784577,0.002908402651094555,0.003727675681664422,False,359
NPGF,61.0,60.908955,-0.001492597236007942,-0.004973739874167493,0.4,-0.010104232537941881,0.005144475718013597,0.00954264507398048,False,360
TEBE,1095.0,1093.3599,-0.0014978194563356473,-0.001364289026826504,0.4,-0.012545483732876693,0.010821182041952015,0.011161290462075086,False,361
PALM,296.0,295.55496,-0.0015035268422719517,-9.619223104939678e-05,0.4,-0.00964532800622886,0.0031049367543813265,0.008325548222754327,False,362
GRPM,214.0,213.67514,-0.0015179643007082523,0.00518699004271328,0.6,-0.028867176091559598,0.018528533650335865,0.026415227495007205,False,363
VTNY,63.0,62.903786,-0.0015272594633556126,0.002677433074466773,0.6,-0.01179432944645955,0.010210212828621001,0.009516045871666618,False,364
SOHO,1195.0,1193.158,-0.0015414364866631835,-0.0020031789356694807,0.4,-0.003701274025889112,0.005766642422855695,0.0022555090517432305,False,365
SMGA,71.0,70.89015,-0.0015471767371808998,-0.000850408849581874,0.4,-0.012611690037687051,0.00417332179109815,0.011300442517815125,False,366
PTIS,268.0,267.5833,-0.0015547339595965103,0.001453798208663759,0.6,-0.01546783447265625,0.007156873105177275,0.013858639464772312,False,367
BBSI,4690.0,4682.6587,-0.001565373467483977,-0.0029074077158848244,0.4,-0.007403509794776086,0.005196395255863484,0.0067009384297829055,False,368
TMAS,122.0,121.8077,-0.0015761828813396273,-0.0008779431952804506,0.4,-0.005106453817398826,0.0019331009661565312,0.00325406565583496,False,369
ARNA,488.0,487.22162,-0.0015950562524013722,-0.002203831907178544,0.4,-0.004033861003938277,0.0017488198202164408,0.0025465352093196683,False,370
MYOR,1720.0,1717.1223,-0.0016731297692587522,-0.0024216053097747547,0.2,-0.003240413222202054,0.002613454419513106,0.0018079930435395818,False,371
BOBA,234.0,233.6031,-0.0016961252587473163,0.0014842758830795333,0.6,-0.00861756414429755,0.004388127775273776,0.006340177416558221,False,372
HRUM,820.0,818.5665,-0.0017481361947408569,0.0040257151533917845,0.6,-0.013180497332317053,0.007185639172065539,0.010179256935891485,False,373
HDFA,90.0,89.841896,-0.001756693522135433,-0.002788374159071183,0.4,-0.004702504475911473,0.0044601949055989906,0.00327494470080182,False,374
PGLI,202.0,201.64357,-0.0017645203241027474,0.001658600155669765,0.6,-0.009324177657023513,0.0076345160455987045,0.00759647645280741,False,375
ARII,274.0,273.5098,-0.0017890874486769849,-0.0034638564952098605,0.2,-0.008185126311587586,0.0019338788777372607,0.008140266575048027,False,376
ACRO,60.0,59.891254,-0.0018124389648437544,-0.0006863911946614065,0.4,-0.007412885030110661,0.006235733032226509,0.00536018244028623,False,377
TRIN,322.0,321.4079,-0.0018388262446622505,-0.0037306317631502495,0.4,-0.013729668848262832,0.004790160374611796,0.01306706527702417,False,378
RISE,1015.0,1013.12744,-0.0018449093673029715,-0.0025623941656404137,0.4,-0.017576068445966774,0.0023117591594827625,0.015905061079951453,False,379
DEWI,120.0,119.77297,-0.0018919372558593884,-0.005383872985839866,0.4,-0.009392776489257848,0.0015618896484374644,0.008374346877514267,False,380
BGTG,112.0,111.78575,-0.0019128935677664716,-0.003451619829450303,0.4,-0.01118110929216658,0.0048107010977608946,0.009514618026913484,False,381
CHIP,910.0,908.24493,-0.001928657280219781,-0.0023571643200549497,0.4,-0.006615580464457404,5.4247510302207755e-05,0.004999715392434079,False,382
BRRC,57.0,56.888386,-0.001958130953604753,0.0005241527891994835,0.6,-0.008687484473512863,0.0015055472390693493,0.006141188670278429,False,383
SDPC,180.0,179.63943,-0.002003089057074625,-0.0006853739420572547,0.4,-0.008309004041883662,0.004731648763020768,0.0059604003906120195,False,384
ABDA,3420.0,3413.0015,-0.0020463124771564535,-0.0019077947962353736,0.4,-0.005490951091922547,0.0020772226790934933,0.0033533989073681165,False,385
CAMP,170.0,169.65044,-0.0020562205595128667,-0.0017852783203125,0.0,-0.0029476749195772147,0.0019220329733455666,0.0008580100211755315,False,386
OBMD,187.0,186.61467,-0.002060605625417744,-0.005869085138494268,0.2,-0.007071135005848927,0.0059557909634024185,0.009354535821402813,False,387
TMPO,107.0,106.77777,-0.002076863796911499,-0.0009950299129307671,0.4,-0.006965195129964963,0.006340725622444543,0.004584581585530887,False,388
BALI,1245.0,1242.3969,-0.002090902673192785,-0.002471997364457801,0.4,-0.010786505396586366,0.004323524567018078,0.008712587449578698,False,389
TAMA,228.0,227.52092,-0.002101255718030437,-0.00600212498715047,0.2,-0.012374208684553167,0.00897109717653508,0.015193207132912964,False,390
DLTA,1785.0,1781.2386,-0.00210715926995797,-0.0037133994222688926,0.4,-0.005429810596113427,-0.0003334947260154264,0.003969295777173321,False,391
OPMS,104.0,103.780685,-0.002108735304612375,-0.006054217998798128,0.2,-0.008663221505972051,0.0014510228083683963,0.008892711196848958,False,392
WOWS,58.0,57.87681,-0.0021239708209859877,-0.002095386899750862,0.4,-0.009569076011920785,0.003013531915072787,0.007512439773796233,False,393
PAMG,57.0,56.877766,-0.002144502338610188,-0.0024760731479578357,0.2,-0.005303058289645013,0.007814735278748586,0.0033848212137653415,False,394
BTON,352.0,351.23694,-0.002167805758389529,-0.0019399469549005177,0.4,-0.008481389825994334,0.007533767006614012,0.006414647605863377,False,395
RELI,486.0,484.94052,-0.002179947213380884,0.0020368913564172697,0.6,-0.010307431319122973,0.003693493501639633,0.007496231103855924,False,396
EAST,91.0,90.80083,-0.002188747531765056,6.975446428580945e-05,0.6,-0.007479154146634603,-0.0015208820720295391,0.005550952710285907,False,397
BACA,114.0,113.74855,-0.00220571149859512,-0.002773753383703448,0.2,-0.006532903303179816,0.0034548173870956765,0.005059613712098999,False,398
WTON,77.0,76.82857,-0.0022264554903104862,-0.0032016704608868185,0.4,-0.009163814396053183,0.0026707835011667846,0.007177275691639042,False,399
TBLA,650.0,648.55194,-0.002227783203125022,-0.0012523475060096656,0.4,-0.007116436298076966,0.0010684908353364886,0.004584897763345385,False,400
