horizon_day,date,ticker,previous_expected_close,expected_close,expected_daily_return,median_daily_return,probability_daily_up,downside_p10,upside_p90,rank
1,2026-08-03,INDF,6975.0,6991.4775,0.002362311,0.0019997358,0.6,-0.0044855354353785515,0.009224104695022106,227
1,2026-08-03,BRRC,57.0,57.132973,0.0023328424,0.019442677,0.6,-0.02373563125729561,0.01944267749786377,228
1,2026-08-03,PALM,292.0,292.66086,0.0022632002,0.000156641,0.8,-0.01104358397424221,0.015028929337859154,229
1,2026-08-03,CINT,177.0,177.38985,0.0022025467,0.0011063814,0.6,-0.009092235937714577,0.013330935500562191,230
1,2026-08-03,LMPI,141.0,141.30977,0.0021970035,0.00023889542,1.0,0.00023889541625976562,0.006113218143582344,231
1,2026-08-03,DAAZ,1520.0,1523.2823,0.0021594167,0.013435483,0.6,-0.024995028972625732,0.020827030763030052,232
1,2026-08-03,DNET,9800.0,9820.788,0.0021212816,0.0030299425,0.6,-0.004755222704261541,0.008708905428647995,233
1,2026-08-03,LPPS,80.0,80.16941,0.0021176576,0.011710405,0.6,-0.03048088401556015,0.027336573228240013,234
1,2026-08-03,MASB,3390.0,3397.088,0.0020908236,0.0033397675,0.8,-0.0009796976810321212,0.004366397857666016,235
1,2026-08-03,TFAS,193.0,193.39896,0.0020671368,0.0018872023,0.6,-0.0106780044734478,0.014399122446775436,236
1,2026-08-03,DGIK,128.0,128.25394,0.0019839525,0.00061655045,0.6,-0.006584286689758301,0.011356210336089134,237
1,2026-08-03,CLPI,1580.0,1583.1288,0.0019802093,0.00090396404,0.6,-0.0038822172209620476,0.009192990139126778,238
1,2026-08-03,JAYA,132.0,132.25835,0.001957214,0.0015074015,0.6,-0.005284381099045277,0.008903264999389648,239
1,2026-08-03,EMTK,530.0,531.03204,0.0019472003,0.0025595427,0.6,-0.027390729635953903,0.03181404620409012,240
1,2026-08-03,ICBP,6975.0,6987.595,0.0018057942,0.0016177893,0.8,-0.006980621721595526,0.01074218563735485,241
1,2026-08-03,BSWD,1125.0,1126.9686,0.0017498732,0.0017498732,1.0,0.001749873161315918,0.001749873161315918,242
1,2026-08-03,CFIN,344.0,344.59906,0.001741445,0.0002143383,0.6,-0.003077602479606867,0.007243060972541571,243
1,2026-08-03,BHIT,26.0,26.044449,0.0017096282,0.010096669,0.6,-0.012542570009827614,0.010823153890669346,244
1,2026-08-03,ASRM,262.0,262.44522,0.0016992688,0.00051903725,0.8,-0.004991114139556885,0.00901942141354084,245
1,2026-08-03,TRJA,112.0,112.185646,0.0016575098,0.0041748285,0.6,-0.012338697910308838,0.013866471126675606,246
1,2026-08-03,ICON,107.0,107.17161,0.001603794,0.00024938583,0.8,-0.010905956849455833,0.013801836408674717,247
1,2026-08-03,NPGF,60.0,60.095848,0.0015974402,0.008707881,0.6,-0.013102198019623756,0.011148666962981224,248
1,2026-08-03,PEHA,262.0,262.4105,0.0015668034,0.00061905384,0.8,-0.005325973033905029,0.008005380630493164,249
1,2026-08-03,LEAD,111.0,111.16907,0.0015231252,0.004393339,0.6,-0.022487163543701172,0.02684321068227291,250
1,2026-08-03,PNGO,3560.0,3565.2612,0.0014778853,0.0031114817,0.6,-0.005347990896552801,0.0071332454681396484,251
1,2026-08-03,SMRA,326.0,326.4604,0.0014122725,0.008097768,0.6,-0.01026853360235691,0.009350252337753773,252
1,2026-08-03,DLTA,1780.0,1782.4983,0.0014034748,0.002616763,0.6,-0.0026771784760057926,0.005243181716650724,253
1,2026-08-03,PTDU,70.0,70.09675,0.0013821125,0.0013821125,1.0,0.0013821125030517578,0.0013821125030517578,254
1,2026-08-03,EXCL,2440.0,2443.3032,0.0013537407,0.006391406,0.6,-0.006964623928070068,0.007305645849555731,255
1,2026-08-03,APLN,124.0,124.15798,0.0012740612,0.0044140816,0.6,-0.02280599996447563,0.024339888244867325,256
1,2026-08-03,CMNP,1340.0,1341.7015,0.001269877,0.0019702911,0.8,-0.003934967331588268,0.005399346351623535,257
1,2026-08-03,AUTO,2750.0,2753.3247,0.0012090325,0.0018554926,0.8,-0.0069303871132433414,0.008127831853926182,258
1,2026-08-03,KBLI,324.0,324.34756,0.0010727525,0.00064861774,0.6,-0.0014271021354943514,0.0036187409423291683,259
1,2026-08-03,MLIA,232.0,232.2353,0.0010142565,0.00023806095,1.0,0.00023806095123291016,0.0025666472502052784,260
1,2026-08-03,BCIP,64.0,64.05962,0.0009316206,0.0029524565,0.8,-0.003526615910232067,0.0032995939254760742,261
1,2026-08-03,BSBK,52.0,52.048088,0.00092482567,0.000207901,0.8,-0.00426638126373291,0.006832956336438656,262
1,2026-08-03,BNGA,1650.0,1651.5111,0.0009157896,0.0010763407,0.6,-0.004507482051849365,0.007207011338323355,263
1,2026-08-03,MAYA,196.0,196.17038,0.0008693695,0.0063898563,0.8,-0.019210051745176315,0.015814803540706635,264
1,2026-08-03,STTP,9750.0,9757.178,0.0007361531,0.0012187958,0.6,-0.005037939641624689,0.007157181855291128,265
1,2026-08-03,DSFI,80.0,80.05514,0.0006892085,0.0052802563,0.6,-0.015223467722535133,0.014222381636500359,266
1,2026-08-03,SDPC,181.0,181.12326,0.0006809592,0.0012214184,0.6,-0.005648291204124689,0.0066113946959376335,267
1,2026-08-03,PORT,865.0,865.5786,0.00066891906,0.0038871765,0.6,-0.016270244494080544,0.016347812488675117,268
1,2026-08-03,IDPR,290.0,290.15704,0.00054147246,0.0002527237,0.6,-0.0032099485397338867,0.004120659548789263,269
1,2026-08-03,ENZO,66.0,66.03208,0.0004860997,5.9604645e-07,0.6,-0.013965249061584473,0.014856027439236641,270
1,2026-08-03,PDES,374.0,374.1515,0.00040506123,0.007171035,0.6,-0.023149240761995316,0.020233154296875,271
1,2026-08-03,DGNS,232.0,232.06302,0.0002715707,0.005791664,0.6,-0.012719523161649704,0.009110808372497559,272
1,2026-08-03,POWR,725.0,725.17035,0.00023494959,0.0007827282,0.6,-0.005015921778976917,0.004908204078674316,273
1,2026-08-03,BREN,3350.0,3350.4614,0.00013767481,0.0015232563,0.8,-0.0038788914680480957,0.0027686594985425472,274
1,2026-08-03,TRUS,412.0,412.03516,8.529425e-05,0.001595974,0.6,-0.007409274578094482,0.007039641495794058,275
2,2026-08-04,BWPT,96.88271,106.419945,0.0989777,0.06956446,0.8,-0.014848839491605759,0.2453652322292328,1
2,2026-08-04,TIFA,349.2273,377.97095,0.076597,0.05971694,0.8,-0.020194482058286667,0.1941225528717041,2
2,2026-08-04,BAPI,20.715498,21.866045,0.05709541,0.07585955,1.0,0.006476188078522682,0.09879209846258163,3
2,2026-08-04,LOPI,59.52309,61.871258,0.03955462,0.034284353,1.0,0.02404611185193062,0.059094782918691635,4
2,2026-08-04,MDIA,192.00586,197.62027,0.033808183,0.01771164,0.6,-0.04056309536099434,0.11646533012390137,5
2,2026-08-04,VIVA,44.270943,45.773476,0.032765448,0.005666375,0.6,-0.018050752580165863,0.09439118206501007,6
2,2026-08-04,ELPI,686.11584,705.2316,0.030052591,0.035345078,0.6,-0.03477822616696358,0.09983958303928375,7
2,2026-08-04,SSTM,406.67154,417.32657,0.025667489,0.032085896,0.8,-0.014326393604278564,0.05811881646513939,8
2,2026-08-04,GZCO,179.5148,184.05272,0.02566458,0.0035688877,0.6,-0.012124335393309593,0.07862643897533417,9
2,2026-08-04,INDY,2556.6055,2621.217,0.024960626,0.03490007,0.8,-0.02537442371249199,0.06649570167064667,10
2,2026-08-04,HBAT,215.57654,220.2979,0.022033323,0.024567246,0.6,-0.0196714885532856,0.0666552484035492,11
2,2026-08-04,NANO,27.215763,27.827435,0.02187357,0.028425574,0.8,-0.035636305809020996,0.07391435652971268,12
2,2026-08-04,PRDA,2389.4954,2440.5828,0.021852743,0.0030355453,0.6,-0.006866848096251488,0.06985317170619965,13
2,2026-08-04,LMAX,109.40305,111.85525,0.021819854,0.010175109,0.8,-0.004007673356682062,0.05709697678685188,14
2,2026-08-04,KLAS,75.54336,77.1758,0.021577884,0.013056874,1.0,0.00553629407659173,0.04191594198346138,15
2,2026-08-04,BLES,197.49474,201.64449,0.021205867,0.030689597,0.8,-0.012161719612777233,0.05017168074846268,16
2,2026-08-04,BAJA,232.53638,237.41159,0.021195913,0.015545368,0.8,4.744529724121094e-05,0.04495050758123398,17
2,2026-08-04,WMPP,22.758924,23.225891,0.019398903,0.045677423,0.6,-0.05853041261434555,0.07795043289661407,18
2,2026-08-04,IPAC,163.32045,166.37053,0.018704701,0.018754363,0.8,-0.0022562979720532894,0.0411340668797493,19
2,2026-08-04,MPRO,10303.583,10493.224,0.01862141,0.004343152,0.6,-0.013249349780380726,0.06465858966112137,20
2,2026-08-04,TKIM,6457.011,6573.311,0.01858666,0.006797433,0.8,-0.02039952203631401,0.061766788363456726,21
2,2026-08-04,BULL,459.32715,467.6363,0.017633617,0.029906392,0.8,-0.012017738074064255,0.03690347820520401,22
2,2026-08-04,SGER,478.21216,486.24927,0.017234957,0.004000187,0.6,-0.02815300226211548,0.0744733065366745,23
2,2026-08-04,BELI,250.00998,254.24748,0.017057395,0.014100194,0.8,0.003513932228088379,0.030474161729216576,24
2,2026-08-04,MEDC,1248.8538,1269.8141,0.01655512,0.0180372,0.8,-0.0028650760650634766,0.03205113485455513,25
2,2026-08-04,PBSA,744.6837,757.09235,0.016486168,0.009272575,0.6,-0.014536535367369652,0.05111946910619736,26
2,2026-08-04,PMJS,114.68825,116.541214,0.016266655,0.020714879,0.8,-0.001630234532058239,0.03061959706246853,27
2,2026-08-04,IMPC,1513.6599,1538.0432,0.016245782,0.008397102,0.8,0.0006041884189471602,0.03628230094909668,28
2,2026-08-04,MPPA,46.837543,47.57575,0.015929425,0.017777205,0.8,-0.00200573168694973,0.03272506967186928,29
2,2026-08-04,MAPA,642.52686,652.5643,0.01588292,0.01599133,0.8,-0.007750081829726696,0.03914747014641762,30
2,2026-08-04,OASA,336.53412,342.08447,0.015858721,0.022745013,0.8,-0.01757638528943062,0.04440862685441971,31
2,2026-08-04,MANG,39.214252,39.808094,0.015297604,0.010485649,0.8,-0.01031956635415554,0.044078562408685684,32
2,2026-08-04,SHIP,2020.0918,2054.8315,0.015246141,0.00074493885,0.6,-0.020324265584349632,0.06499534845352173,33
2,2026-08-04,DKHH,61.468964,62.344536,0.014326692,0.015051603,1.0,0.007356691174209118,0.021718667820096016,34
2,2026-08-04,PPRO,15.613092,15.830919,0.013959539,0.004320264,0.8,-3.4797179978340864e-05,0.03821124508976936,35
2,2026-08-04,BSML,534.7272,541.9359,0.013670802,0.002728343,0.6,-0.004027294926345348,0.036527179181575775,36
2,2026-08-04,BOGA,1649.8357,1672.0117,0.013460016,0.01699388,0.6,-0.020281195640563965,0.04412055015563965,37
2,2026-08-04,SMRA,326.4604,330.6989,0.012996125,0.01852119,0.8,-0.00017709704115986824,0.021792221814393997,38
2,2026-08-04,MEDS,76.3701,77.36177,0.012965584,0.00763011,0.8,-0.0043852804228663445,0.03593766316771507,39
2,2026-08-04,MAPB,1169.9652,1184.6604,0.012771869,0.01114583,1.0,0.003097248263657093,0.02443668618798256,40
2,2026-08-04,ENZO,66.03208,66.84091,0.012281609,0.008485079,1.0,0.003176045371219516,0.025274990126490593,41
2,2026-08-04,DOOH,247.0856,250.21394,0.01175735,0.010142446,0.6,-0.029690314084291458,0.058752745389938354,42
2,2026-08-04,SMDM,554.94324,561.2556,0.011468947,0.007901907,0.8,0.0015552402473986149,0.02249283716082573,43
2,2026-08-04,MIRA,23.682728,23.92175,0.011393202,0.0063529015,0.6,-0.0364174023270607,0.0636022537946701,44
2,2026-08-04,TAMU,21.241266,21.489073,0.011381924,0.011062622,0.8,-0.013360845856368542,0.037320561707019806,45
2,2026-08-04,NASA,29.802242,30.130249,0.011198103,0.010928869,0.8,-0.0019176839850842953,0.02544691413640976,46
2,2026-08-04,CYBR,535.6635,541.20264,0.010958934,0.015721679,0.6,-0.02061746083199978,0.042351409792900085,47
2,2026-08-04,MARK,1091.3226,1103.2284,0.010687768,0.015775561,0.8,-0.009106647223234177,0.02418532408773899,48
2,2026-08-04,SMKL,142.14365,143.53297,0.010158932,0.00032246113,0.6,-0.017749667167663574,0.04670848697423935,49
2,2026-08-04,PDES,374.1515,377.83722,0.0099516865,0.0034062862,1.0,0.0024110078811645508,0.022036192938685417,50
2,2026-08-04,SPMA,161.62042,163.20523,0.0098626735,0.0075104237,0.8,0.0004274011589586735,0.020254921168088913,51
2,2026-08-04,KEEN,871.1489,879.57294,0.009577299,0.0010819435,0.6,-0.0052307844161987305,0.032651133835315704,52
2,2026-08-04,BMBL,32.30122,32.590202,0.009096372,0.005726099,0.6,-0.004099488258361816,0.027202244848012924,53
2,2026-08-04,LIVE,206.55855,208.42758,0.009019625,0.018503666,0.6,-0.017492283135652542,0.03102238103747368,54
2,2026-08-04,IKAN,83.8039,84.56279,0.0089926,0.011238098,0.8,0.00127754220739007,0.015228413976728916,55
2,2026-08-04,PADI,67.38338,68.0432,0.008951115,0.01202476,0.6,-0.026376282796263695,0.03965272754430771,56
2,2026-08-04,GPRA,101.218735,102.1118,0.008741533,0.012389779,0.6,-0.02098926156759262,0.034744858741760254,57
2,2026-08-04,MSIE,100.82402,101.67564,0.008698702,0.012364149,0.6,-0.0169090386480093,0.03284313529729843,58
2,2026-08-04,ASII,5061.217,5104.9697,0.008684361,0.009747386,0.8,-0.00038293597754091024,0.017754649743437767,59
2,2026-08-04,SIPD,685.8756,691.79376,0.008647275,0.009359956,1.0,0.0014099598629400134,0.016148900613188744,60
2,2026-08-04,UNIC,14989.719,15110.578,0.008633852,0.013811588,0.8,-0.017587803304195404,0.029764175415039062,61
2,2026-08-04,VKTR,774.7904,781.31647,0.0085852025,0.005595207,0.6,-0.005367875099182129,0.02391963079571724,62
2,2026-08-04,RLCO,5387.9146,5431.6226,0.008549428,0.012030363,0.8,-0.012007689103484154,0.024294257164001465,63
2,2026-08-04,MCAS,258.25644,260.7283,0.008480251,0.040982604,0.6,-0.0859612450003624,0.08993713557720184,64
2,2026-08-04,RONY,1282.2529,1292.467,0.00841434,0.010184407,0.6,-0.014582360163331032,0.03213641420006752,65
2,2026-08-04,TOOL,64.42609,64.96959,0.008403027,0.011078358,0.8,0.00046798004768788815,0.014261770062148571,66
2,2026-08-04,MOLI,265.01108,267.14667,0.008211851,0.01563406,0.8,-0.009212588891386986,0.018636416643857956,67
2,2026-08-04,DSNG,1357.2311,1368.3773,0.008097577,0.01121974,0.8,-0.0021525858901441097,0.015195513144135475,68
2,2026-08-04,IPTV,30.779978,31.02677,0.008035004,0.015000939,0.6,-0.010129189118742943,0.023398898541927338,69
2,2026-08-04,AMMN,4198.585,4231.33,0.008006191,0.014504433,0.6,-0.024755168706178665,0.03997938334941864,70
2,2026-08-04,AISA,116.373375,117.24583,0.008005619,0.009941578,0.8,-0.019171498715877533,0.03271820396184921,71
2,2026-08-04,CHEM,63.028187,63.513012,0.007973516,9.441376e-05,0.6,-0.0032941102981567383,0.026906058192253113,72
2,2026-08-04,GMFI,54.963154,55.382526,0.007925307,0.024090767,0.6,-0.025410210713744164,0.030577873811125755,73
2,2026-08-04,KIOS,95.295166,96.03706,0.007797909,0.004135847,0.6,-0.008905529975891113,0.028859611600637436,74
2,2026-08-04,HELI,185.74945,187.18661,0.0077736615,0.0122897625,0.6,-0.007166123483330011,0.01964726485311985,75
2,2026-08-04,AMAN,247.01035,248.8988,0.007589209,0.0067614317,0.8,-0.006323373410850763,0.021561715751886368,76
2,2026-08-04,SAGE,34.409332,34.669624,0.007531238,0.009938717,0.6,-0.013916361145675182,0.029220936819911003,77
2,2026-08-04,TAMA,266.89563,268.53516,0.007425225,0.020605326,0.8,-0.053077828139066696,0.052134156227111816,78
2,2026-08-04,PUDP,296.10944,298.2054,0.007221925,0.006624818,0.6,-0.005877792835235596,0.022015664726495743,79
2,2026-08-04,TNCA,167.12933,168.24422,0.0070842383,0.01163435,0.6,-0.05479729175567627,0.062450144439935684,80
2,2026-08-04,DGNS,232.06302,233.73047,0.007069218,0.004364252,0.6,-0.009492290206253529,0.02403116226196289,81
2,2026-08-04,AHAP,90.88923,91.49269,0.006958318,0.01429677,0.8,-0.011036396026611328,0.019701408222317696,82
2,2026-08-04,WIDI,25.784597,25.960138,0.006872463,0.006580353,0.8,0.0005422115791589022,0.013074898160994053,83
2,2026-08-04,HRUM,830.8771,836.5975,0.0068338634,0.0010322332,0.6,-0.011959278956055641,0.027293968945741653,84
2,2026-08-04,SMIL,394.5278,397.19653,0.0068172934,0.00011909008,1.0,0.00011909008026123047,0.019084881991147995,85
2,2026-08-04,KOPI,210.1477,211.40816,0.0067994474,0.004999876,0.6,-0.03593432903289795,0.05240494757890701,86
2,2026-08-04,BKDP,170.74959,171.94244,0.006776595,0.012106061,0.6,-0.012993681244552135,0.025375626981258392,87
2,2026-08-04,BUDI,214.18367,215.61006,0.0066673756,0.0019264221,0.8,-0.001296353293582797,0.019353743642568588,88
2,2026-08-04,TAPG,1761.9261,1773.8147,0.0066444874,0.006700635,0.8,-0.006981611251831055,0.01898925192654133,89
2,2026-08-04,BBMD,2012.7559,2025.6252,0.006416249,0.002301097,0.6,-0.006946575827896595,0.021829819306731224,90
2,2026-08-04,RSCH,323.38757,325.33783,0.006406081,0.0031723976,0.6,-0.017153751105070114,0.03551287204027176,91
2,2026-08-04,GGRM,18892.662,19011.654,0.0063566207,0.011308193,0.6,-0.011078918352723122,0.021122168749570847,92
2,2026-08-04,BHIT,26.044449,26.207026,0.006350112,0.00463748,0.8,-0.004550504498183727,0.019358418881893158,93
2,2026-08-04,ANJT,1477.1311,1486.5884,0.0063355686,0.004233241,0.6,-0.011587667278945446,0.027006743475794792,94
2,2026-08-04,PRIM,99.445076,100.062096,0.006286609,0.00085675716,0.6,-0.0058768270537257195,0.020748019218444824,95
2,2026-08-04,RAJA,907.5283,913.55896,0.006241751,0.010905147,0.6,-0.05182255432009697,0.05887248367071152,96
2,2026-08-04,HATM,530.32434,533.97156,0.0062343716,0.0016481876,0.6,-0.01692814752459526,0.03136255592107773,97
2,2026-08-04,CLEO,383.8448,386.2025,0.0061411737,0.0056836605,0.8,0.0002159714640583843,0.012711858376860619,98
2,2026-08-04,INCI,657.92236,661.8966,0.006053758,0.0016071796,0.8,-0.00307028298266232,0.016940761357545853,99
2,2026-08-04,SCNP,156.00447,156.94069,0.0060448525,0.0068341494,0.6,-0.0030691982246935368,0.014540004543960094,100
2,2026-08-04,PANI,6191.1104,6227.0225,0.0060047386,0.006445408,0.6,-0.018254077062010765,0.030153177678585052,101
2,2026-08-04,ADES,33469.11,33685.09,0.0059925793,0.007015109,0.8,-0.018277190625667572,0.027396202087402344,102
2,2026-08-04,CMNT,804.20636,809.00793,0.00597775,0.00802815,0.8,-0.0004291534423828125,0.010500955395400524,103
2,2026-08-04,KBLM,301.31705,303.0713,0.0057941796,0.0052365065,0.8,-0.010610615834593773,0.021323107182979584,104
2,2026-08-04,OBAT,242.89185,244.25285,0.005765426,0.0072695017,0.6,-0.01177961751818657,0.02289099618792534,105
2,2026-08-04,NFCX,1511.6335,1520.2036,0.0055795787,0.0042186975,0.6,-0.018073618412017822,0.030941437929868698,106
2,2026-08-04,BBCA,6267.8877,6302.6123,0.0055686235,0.0067441463,0.6,-0.004688620567321777,0.014940738677978516,107
2,2026-08-04,GRPM,222.8569,223.95914,0.0054677604,0.0022392273,0.6,-0.011749613098800182,0.025080488994717598,108
2,2026-08-04,PURA,32.668736,32.834526,0.0054140566,0.0061256886,0.6,-0.008963393978774548,0.01966063864529133,109
2,2026-08-04,SOCI,428.83276,431.13617,0.0053789853,0.0067282915,0.8,-0.0035702944733202457,0.013259219005703926,110
2,2026-08-04,BOBA,231.77605,233.0199,0.0053455113,0.0078088045,0.8,-0.0014931440819054842,0.010602116584777832,111
2,2026-08-04,KUAS,90.43332,90.9143,0.005318737,0.006615162,0.6,-0.0016817807918414474,0.011620402336120605,112
2,2026-08-04,KOCI,98.075516,98.58266,0.005304241,0.01498425,0.8,-0.011594176292419434,0.015309405513107777,113
2,2026-08-04,MTDL,502.9996,505.6363,0.005248451,0.006489396,0.8,0.0009279251098632812,0.00869300402700901,114
2,2026-08-04,MBSS,2866.1414,2880.6106,0.0051289797,0.003382206,0.6,-0.01770566776394844,0.030847810208797455,115
2,2026-08-04,MMLP,293.3938,294.87238,0.0050468445,0.0043541193,0.8,-6.480212323367596e-05,0.010851215571165085,116
2,2026-08-04,KLIN,118.71439,119.36723,0.005044973,0.013036609,0.6,-0.030269360169768333,0.036511607468128204,117
2,2026-08-04,MGRO,705.59216,709.0413,0.004916179,0.0066685677,0.8,-0.0031849979422986507,0.012257575057446957,118
2,2026-08-04,VAST,113.76459,114.32149,0.004899359,0.0014410019,0.6,-0.004393339157104492,0.01589035987854004,119
2,2026-08-04,IMJS,157.70737,158.45251,0.0047987103,0.013542056,0.6,-0.012765097431838512,0.01765122450888157,120
2,2026-08-04,BPFI,263.85614,265.04312,0.0046439646,0.00412488,0.6,-0.013707304373383522,0.023868463933467865,121
2,2026-08-04,DSFI,80.05514,80.417915,0.0046284557,0.0066474676,0.6,-0.012486803345382214,0.020615004003047943,122
2,2026-08-04,SMSM,1807.3757,1815.7039,0.0046198964,0.0016822815,0.6,-0.00635452289134264,0.017566584050655365,123
2,2026-08-04,MDKI,183.13939,183.98347,0.0045880554,0.0050445795,0.6,-0.004329359624534845,0.014060281217098236,124
2,2026-08-04,URBN,210.06885,211.02495,0.0045719147,0.005319476,0.6,-0.008192300796508789,0.017632674425840378,125
2,2026-08-04,GOLF,159.43558,160.16016,0.0045574666,0.0035539865,1.0,0.0015350818866863847,0.008868670091032982,126
2,2026-08-04,CSMI,72.5684,72.907425,0.0045377254,0.00057947636,0.8,-0.005301284603774548,0.018169209361076355,127
2,2026-08-04,GWSA,127.04262,127.597984,0.0044358135,0.009208322,0.6,-0.014046693220734596,0.020969104021787643,128
2,2026-08-04,CCSI,242.26372,243.33784,0.0044299364,0.0029509068,0.6,-0.002897751284763217,0.012436509132385254,129
2,2026-08-04,DNAR,125.751076,126.30029,0.004337549,0.0042996407,0.8,-0.014112520031630993,0.02094895765185356,130
2,2026-08-04,AMAR,218.82292,219.76591,0.0043130396,0.0033804178,0.6,-0.008806323632597923,0.01864020712673664,131
2,2026-08-04,BCIP,64.05962,64.32598,0.004156542,0.006042123,0.8,-0.004190611653029919,0.010955332778394222,132
2,2026-08-04,BIRD,1616.8649,1623.5219,0.0041490076,0.0016708374,1.0,0.0008575439569540322,0.009409260004758835,133
2,2026-08-04,CARS,90.78429,91.15528,0.004116833,0.004154682,0.8,-0.0023544193245470524,0.010773682035505772,134
2,2026-08-04,ADMG,224.96538,225.91422,0.0040701865,0.0020352602,0.6,-0.009615862742066383,0.019374823197722435,135
2,2026-08-04,FMII,249.05225,250.05453,0.004046619,0.0020631552,0.6,-0.005320263095200062,0.015435051172971725,136
2,2026-08-04,SMBR,163.00261,163.65796,0.004042506,0.00020444393,0.6,-0.0056996941566467285,0.01728811115026474,137
2,2026-08-04,GHON,1630.0554,1636.5237,0.0039929627,0.0014203787,0.6,-0.003941989038139582,0.013327288441359997,138
2,2026-08-04,LPIN,421.59042,423.20328,0.003830254,0.0043804646,0.8,-0.0033038496039807796,0.010393881238996983,139
2,2026-08-04,UFOE,134.84328,135.34904,0.0038293242,0.004819989,0.6,-0.009576380252838135,0.015535902231931686,140
2,2026-08-04,ARTA,2474.1501,2483.6785,0.0037643195,0.0082684755,0.6,-0.010489118285477161,0.01635289005935192,141
2,2026-08-04,BMAS,486.58466,488.3957,0.0037278174,0.007797599,0.8,-0.00552523136138916,0.009571933187544346,142
2,2026-08-04,KKES,68.38536,68.63632,0.0036650538,0.008867383,0.8,-0.009488308802247047,0.013174437917768955,143
2,2026-08-04,KOKA,191.89055,192.60641,0.0036450983,0.0046607256,0.6,-0.016419757157564163,0.023911403492093086,144
2,2026-08-04,BOLA,163.04114,163.63371,0.003639841,0.009148359,0.6,-0.010059463791549206,0.01409287378191948,145
2,2026-08-04,SURE,2801.9712,2812.1475,0.0036341785,0.0018042326,0.8,-0.0015532135730609298,0.009490465745329857,146
2,2026-08-04,BAYU,1090.0471,1093.9338,0.0036225081,0.006711483,0.6,-0.009160542860627174,0.014604877680540085,147
2,2026-08-04,MPIX,95.38853,95.72357,0.0035146712,0.001956582,1.0,0.001452112221159041,0.0064047095365822315,148
2,2026-08-04,BRAM,4487.7764,4503.315,0.0034861802,0.0023418665,0.6,-0.00414320221170783,0.011860680766403675,149
2,2026-08-04,BJBR,787.079,789.7933,0.0034564375,0.0014821291,0.8,0.00022236112272366881,0.007490420248359442,150
2,2026-08-04,INKP,8342.122,8371.429,0.003414452,0.004511833,0.8,-0.007097494322806597,0.011961388401687145,151
2,2026-08-04,PNSE,484.955,486.59808,0.0034007789,0.0019309521,0.8,-0.0011128901969641447,0.009402869269251823,152
2,2026-08-04,ASGR,1782.6277,1788.7379,0.0033794404,0.002280116,0.6,-0.010966742411255836,0.019043993204832077,153
2,2026-08-04,PJAA,449.47202,450.9629,0.0033093572,0.005389571,0.8,-0.003521549515426159,0.00773541908711195,154
2,2026-08-04,IFII,204.74915,205.40933,0.003185916,0.0051282644,0.6,-0.009098219685256481,0.014681266620755196,155
2,2026-08-04,OMRE,1052.3018,1055.3868,0.003131032,0.0051043034,0.6,-0.015122687444090843,0.020681118592619896,156
2,2026-08-04,PSGO,195.83018,196.43361,0.0031025172,0.001065731,0.6,-0.0004633903445210308,0.007670283317565918,157
2,2026-08-04,SMAR,5950.8193,5968.402,0.003091216,0.0037853718,0.6,-0.008600163273513317,0.015388987958431244,158
2,2026-08-04,SAME,296.50323,297.41327,0.0030694245,0.00033295155,0.8,-0.003679299261420965,0.011971162632107735,159
2,2026-08-04,UVCR,149.3243,149.74072,0.0030343295,0.007260084,0.6,-0.023027323186397552,0.025653433054685593,160
2,2026-08-04,WAPO,119.05299,119.409325,0.0030188323,0.005150914,0.6,-0.0033632158301770687,0.008205508813261986,161
2,2026-08-04,BNBA,731.09064,733.2545,0.002964008,0.0075700283,0.6,-0.006633734330534935,0.009412026032805443,162
2,2026-08-04,ANDI,16.82793,16.883259,0.0029494644,0.0011976957,0.6,-0.015161216259002686,0.022944830358028412,163
2,2026-08-04,JTPE,610.4501,612.21564,0.0029364943,0.003050685,0.6,-0.005003022961318493,0.010647416114807129,164
2,2026-08-04,AXIO,111.83284,112.156395,0.002920997,0.0023450851,0.6,-0.0030343651305884123,0.009346436709165573,165
2,2026-08-04,BUKA,118.11782,118.43423,0.0028818368,0.005154252,0.6,-0.014143931679427624,0.019620202481746674,166
2,2026-08-04,PTSP,893.0513,895.6134,0.0028337718,0.0026738644,0.8,-0.006656980607658625,0.012035058811306953,167
2,2026-08-04,BPTR,75.35763,75.57015,0.00281986,0.0012186766,0.8,-0.0031770109198987484,0.010006188414990902,168
2,2026-08-04,ASMI,15.621234,15.666148,0.002790761,0.007133007,0.6,-0.013930225744843483,0.01765298657119274,169
2,2026-08-04,LABS,149.95883,150.37265,0.0027573346,0.0012505054,0.6,-0.0029418705962598324,0.010466240346431732,170
2,2026-08-04,GDYR,1092.7024,1095.6526,0.0027041316,0.0021845102,0.6,-0.001962995622307062,0.00738446693867445,171
2,2026-08-04,BTPN,2196.257,2201.8848,0.0026416301,0.00011777878,0.6,-0.010452019982039928,0.019315477460622787,172
2,2026-08-04,CANI,141.3057,141.66911,0.0025956868,0.0012131929,0.8,-3.6859513784293085e-05,0.006505035795271397,173
2,2026-08-04,CLPI,1583.1288,1587.1139,0.0025535822,0.00030851364,0.6,-0.004625058267265558,0.011063646525144577,174
2,2026-08-04,SBMA,106.91447,107.18544,0.0025153398,0.0041964054,0.6,-0.0027195573784410954,0.007237863261252642,175
