ticker,last_close,expected_close_20d,expected_return_20d,median_return_20d,probability_up,downside_p10,expected_peak_return_20d,forecast_dispersion,predicted_up,rank
AISA,118.0,114.825745,-0.026900443384202853,-0.05517106137033234,0.4,-0.06453932422702599,0.008446619066141392,0.047683442158944725,False,423
TYRE,113.0,109.95725,-0.026926941998236975,-0.018178146497338177,0.2,-0.06719680381032218,0.007169875423465144,0.040629604042046595,False,424
SPTO,605.0,588.6432,-0.027036132812500013,-0.019519850045196296,0.0,-0.05483729338842978,-0.0002948452027375925,0.02560758211022242,False,425
NASI,129.0,125.51192,-0.027039473186167638,-0.025733415470566845,0.0,-0.04771489579548207,0.007008562901223358,0.019788402119711692,False,426
DILD,117.0,113.82793,-0.027111725114349627,-0.02675459120008683,0.0,-0.04858326708149703,0.009671985593616438,0.021164350978710847,False,427
PTBA,2320.0,2256.871,-0.02721071440598055,-0.025988979997305983,0.2,-0.054497680664062464,0.005582633182920249,0.02609515314195078,False,428
ISAT,1900.0,1848.2346,-0.027244988692434212,-0.019008018092105283,0.2,-0.059524683902138165,0.008479093852796082,0.03137099642204744,False,429
ADMF,8675.0,8435.525,-0.02760507474783862,-0.03229388058357352,0.0,-0.043031204971181534,0.0013265039625359964,0.016777498056095182,False,430
ZYRX,121.0,117.65664,-0.02763109443601497,-0.03092445814905087,0.2,-0.04757199878534992,0.018113809380649527,0.022730154989207073,False,431
CHEK,134.0,130.285,-0.02772381910637245,-0.019127689190764907,0.0,-0.04599931631515277,-0.007946116888701038,0.017904030899051657,False,432
ALII,740.0,719.4118,-0.027821869721283775,-0.05396365603885134,0.2,-0.0648785400390625,0.024506984401393584,0.05136404515394226,False,433
TIRT,590.0,573.55664,-0.027870100635593253,-0.027870100635593253,0.0,-0.027870100635593253,-0.024579788466631336,0.0,False,434
RLCO,5250.0,5102.245,-0.028143843005952362,-0.04321158854166662,0.4,-0.17137206101190472,0.0769807477678571,0.14372044733045547,False,435
ERAL,306.0,297.38788,-0.028144188176572715,-0.01875345068040235,0.4,-0.09241063735064337,0.008486918530432996,0.06119143643131979,False,436
RSGK,990.0,962.04034,-0.02824210118765782,-0.03748187440814399,0.2,-0.04340435606060602,-0.000781028053977284,0.023039119676572125,False,437
BSIM,710.0,689.8928,-0.028319985832966577,-0.03369046063490322,0.2,-0.04993335992517609,-0.002289557658450714,0.026219655936413705,False,438
SEMA,98.0,95.221794,-0.028349008365553253,-0.026014133375518167,0.0,-0.04723029623226245,0.0005262258101482509,0.017798526503645013,False,439
WTON,77.0,74.814316,-0.02838548932756697,-0.031038061364904612,0.0,-0.04715677236581779,-5.225639838677409e-05,0.020140581483633117,False,440
NEST,690.0,670.2626,-0.028604913241621354,-0.04798920120018113,0.2,-0.08837200662364128,0.0056476803102355035,0.08826495373887319,False,441
INTD,252.0,244.75156,-0.028763616652715783,-0.02887277754526285,0.0,-0.03194790794735865,-0.010358247302827372,0.003210988798449783,False,442
RBMS,65.0,63.12964,-0.02877481313852164,-0.008540931114783601,0.2,-0.08069461529071513,0.007139575664813713,0.05354272458932304,False,443
FORU,2900.0,2816.432,-0.028816625134698272,-0.008280913254310351,0.4,-0.07523136112607758,0.030345400053879312,0.041393168710012404,False,444
UNTR,23950.0,23255.488,-0.028998417927974928,-0.011025247912317293,0.2,-0.071626060151357,0.01782993541231732,0.038606168358284516,False,445
PTSP,890.0,864.05273,-0.02915420360779495,-0.02708184745874298,0.0,-0.05914494546611657,0.013850001645891851,0.02908270716786757,False,446
BTPS,990.0,960.97675,-0.02931644324100382,-0.037652834497316934,0.2,-0.0496094736426768,0.0013440064709596467,0.022640242144418395,False,447
MARI,23.0,22.318302,-0.0296390367590863,-0.0296390367590863,0.0,-0.0296390367590863,-0.0296390367590863,0.0,False,448
IPTV,31.0,30.079556,-0.02969172077794229,-0.018445845573179187,0.4,-0.07102992150091354,0.02026951697564896,0.0381365557342093,False,449
WIDI,26.0,25.22292,-0.02988777160644531,-0.03348930065448463,0.4,-0.07896040402925933,0.028308017437274645,0.04849362129216839,False,450
PURA,32.0,31.042212,-0.029930877685546874,-0.06360560655593872,0.4,-0.0786482810974121,0.0560272216796875,0.06003111543927853,False,451
DGNS,232.0,224.98026,-0.030257534158640898,-0.04628793124494879,0.2,-0.04772930802970099,0.02268358427902748,0.03723492604171663,False,452
PNBN,895.0,867.89954,-0.030279902452863116,-0.02953303672747909,0.0,-0.042069262286138255,-0.003621478373777931,0.012228362837023856,False,453
PGLI,196.0,190.05452,-0.030334130112005742,-0.015895843505859375,0.0,-0.05873490936902106,0.0015015271245217177,0.02558482643203261,False,454
VRNA,77.0,74.66231,-0.030359600116680197,-0.030582774769176146,0.0,-0.04788909515777191,-0.005880321155894897,0.018795697248135065,False,455
JSPT,1470.0,1425.3447,-0.030377720424107135,-0.04104792796024659,0.2,-0.05575178704294217,0.059531598772321434,0.034293530498063204,False,456
ULTJ,1470.0,1425.2891,-0.030415570525085055,-0.07661099596088439,0.4,-0.11813454971832485,0.04443872568558671,0.10036790407650875,False,457
BAPA,167.0,161.91101,-0.030472971293740648,-0.030001885876684176,0.0,-0.03158169135362088,0.024505816248362587,0.0012105428135549,False,458
MAHA,145.0,140.56108,-0.030613234947467684,-0.043594781283674555,0.2,-0.05560936237203664,0.010062361092403016,0.028457364108974162,False,459
INCI,665.0,644.6198,-0.030646880874060155,-0.03951278342340225,0.2,-0.04795197221569547,-0.0019112906778665285,0.022518679688956104,False,460
SURI,72.0,69.7573,-0.031148666805691172,-0.01346588134765625,0.4,-0.10313117769029405,0.01752065022786462,0.06784020635264723,False,461
ENZO,66.0,63.94226,-0.031177890661990993,-0.026625893332741457,0.0,-0.06044769287109375,0.015754329796993382,0.027382803373860655,False,462
PAMG,56.0,54.23827,-0.03145945412772044,-0.025429453168596572,0.4,-0.07972435270036968,0.011550944192068924,0.045785030860130256,False,463
HMSP,735.0,711.8661,-0.0314747090242347,-0.04722468577274663,0.2,-0.060830028300382664,0.009456513073979567,0.03395663108065939,False,464
ICON,107.0,103.63023,-0.03149314238646321,-0.040523350795852786,0.0,-0.05388542959623253,0.01581255476051404,0.024470633824592435,False,465
VICO,141.0,136.54752,-0.03157789081546434,-0.0068834453609818436,0.2,-0.08392906459510752,0.004366957211325295,0.046773420811252915,False,466
ELIT,173.0,167.51938,-0.03167985684609829,-0.007546309101788329,0.0,-0.07924003821576955,0.009862593281475785,0.04319301070455228,False,467
JIHD,420.0,406.63797,-0.03181435721261159,0.007076227097284171,0.6,-0.09321353004092259,0.013241271972656232,0.05551962163403439,False,468
APIC,660.0,638.9974,-0.03182221383759469,-0.007634758226799265,0.2,-0.09157590923887311,0.008575698390151532,0.05730912386246323,False,469
SCNP,155.0,150.01913,-0.03213455692414313,-0.053110134986139146,0.4,-0.07764274351058469,0.0190914030997984,0.05091115899463345,False,470
MCOL,3800.0,3677.8145,-0.032154091282894794,-0.03785811574835529,0.4,-0.06764661287006582,0.012740645559210551,0.03578230245314215,False,471
BEST,110.0,106.45042,-0.03226889870383522,-0.027696505459872123,0.4,-0.09898813421075996,0.05302914706143471,0.06771880579002033,False,472
BBKP,52.0,50.312275,-0.032456236619215706,-0.039326154268704894,0.2,-0.0688934619610126,0.009050325246957614,0.03879358642594786,False,473
BLOG,358.0,346.34354,-0.03255995425432088,-0.04017136216829609,0.2,-0.051447709579041545,0.001524191062543645,0.02356674627726035,False,474
IGAR,436.0,421.7173,-0.03275846428827409,-0.04167644255751868,0.2,-0.05047396038650374,-0.005066449926533845,0.02372822768258381,False,475
PPRI,149.0,144.04875,-0.033229792038066266,-0.047747208768089355,0.2,-0.054614134922923684,0.004168475874318367,0.02760200806116036,False,476
CHIP,915.0,884.58875,-0.03323633079320356,-0.033784993489583304,0.2,-0.05502913678278687,-0.0017879632001365886,0.02472053345198705,False,477
BATR,92.0,88.92074,-0.0334702201511549,-0.026127442069675655,0.0,-0.05773200988769529,0.013010174295176657,0.022252471430727325,False,478
MSIE,96.0,92.71709,-0.03419696489969892,0.0033915042877197266,0.6,-0.20421458880106608,0.11904253959655761,0.17216856319246282,False,479
NAIK,87.0,83.97337,-0.03478882888267778,-0.04610539578843387,0.2,-0.08035211672728086,0.023897017555675304,0.04953435442041111,False,480
GEMA,81.0,78.17893,-0.03482801649305556,-0.03657023111979163,0.0,-0.05543459668571564,0.00142822265625,0.020746446026734613,False,481
IATA,76.0,73.34459,-0.034939595272666525,-0.05920631007144328,0.4,-0.1857263464676706,0.12249324196263363,0.1639864634832226,False,482
MPIX,96.0,92.64183,-0.03498086929321291,-0.028251012166341183,0.0,-0.056109619140625025,0.00023398399353029563,0.02103950598192492,False,483
KKGI,276.0,266.32916,-0.03503928806470789,-0.027366306470788082,0.0,-0.0700337064438972,0.0030128147291100583,0.03277145378860223,False,484
UNIQ,111.0,107.06879,-0.03541635049355998,-0.03413040573532522,0.0,-0.04904188551344313,-0.0007362434455940204,0.013346874602000762,False,485
MKTR,125.0,120.568214,-0.03545426025390626,-0.05041186523437502,0.2,-0.054572583007812515,-0.001703356933593736,0.025355848612619032,False,486
IPCC,1150.0,1109.1534,-0.03551874575407608,-0.04527991253396735,0.0,-0.050212742017663015,0.004028086786684737,0.020274331514937197,False,487
PMJS,116.0,111.848816,-0.035786109135068675,-0.04280859848548624,0.2,-0.06128550562365302,0.011492249061321357,0.027947998598962697,False,488
PSSI,318.0,306.56467,-0.03596012907208139,-0.03494320275648588,0.2,-0.06949819888708723,0.01853265342472483,0.03335634044147995,False,489
ITMA,1335.0,1286.7637,-0.03613204441713482,0.00499729342228461,0.6,-0.11078724836142322,0.02085974075374537,0.06758314101674613,False,490
ASII,5100.0,4914.0977,-0.03645147824754906,-0.047758118872548994,0.4,-0.13410929840686275,0.03862599571078431,0.09920588494751886,False,491
